# {
#     "changing_threshold": 0.1,
#     "command": "/SAN/vyplab/alb_projects/pipelines/splicing/env/bin/voila tsv /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/builder/splicegraph.sql /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi/Control1-TDP43KD1.deltapsi.voila -f /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi_voila_tsv/Control1-TDP43KD1.psi.tsv --threshold 0.1",
#     "group_sizes": {
#         "Control1": 4,
#         "TDP43KD1": 4
#     },
#     "non_changing_threshold": 0.05,
#     "voila_version": "2.3"
# }
gene_name	gene_id	lsv_id	mean_dpsi_per_lsv_junction	probability_changing	probability_non_changing	Control1_mean_psi	TDP43KD1_mean_psi	lsv_type	num_junctions	num_exons	de_novo_junctions	seqid	strand	junctions_coords	exons_coords	ir_coords	ucsc_lsv_link
MAN2A2	ENSG00000196547.15	ENSG00000196547.15:s:90916527-90916660	0.1271;-0.0000;-0.1261	5.822e-01;3.170e-05;5.762e-01	4.088e-02;9.922e-01;4.175e-02	0.0709;0.0056;0.9241	0.2314;0.0052;0.7632	s|1e1.1o2|1e1.2o2|i	3	2	0;0;1	chr15	+	90916660-90918194;90916660-90918235;90916661-90917651	90916527-90916660;90918194-90918388	90916661-90917651	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A90918388-90916527
MAN2A2	ENSG00000196547.15	ENSG00000196547.15:t:90904190-90904339	0.0098;0.0262;-0.1298;0.0450;-0.0000	3.134e-03;9.986e-02;6.359e-01;1.895e-01;1.519e-10	7.270e-01;3.641e-01;3.679e-02;2.420e-01;1.000e+00	0.0013;0.1666;0.7183;0.1082;0.0013	0.0451;0.2146;0.5652;0.1820;0.0011	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	5	6	0;0;0;0;0	chr15	+	90902526-90904190;90902975-90904190;90903432-90904190;90903734-90904190;90904034-90904190	90902218-90902526;90902695-90902975;90903231-90903432;90903526-90903741;90903744-90904034;90904190-90904339		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A90904339-90902218
ZNF846	ENSG00000196605.7	ENSG00000196605.7:s:9762082-9762168	0.3448;-0.3448	9.270e-01;9.270e-01	1.674e-03;1.674e-03	0.3259;0.6741	0.6730;0.3270	s|1e1.1o1|1e2.1o1	2	3	0;0	chr19	-	9759942-9762082;9758764-9762082	9757475-9758764;9759860-9759942;9762082-9762168		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A9762168-9757475
ZKSCAN5	ENSG00000196652.12	ENSG00000196652.12:t:99505254-99506458	-0.0000;-0.0000;0.1061;-0.1005	1.519e-10;3.459e-08;5.320e-01;5.031e-01	1.000e+00;9.995e-01;6.145e-02;6.966e-02	0.0014;0.0069;0.4891;0.5030	0.0013;0.0013;0.6185;0.3787	t|1e2.1o1|2e1.1o1|3e1.1o1|3e2.1o1	4	3	1;0;0;0	chr7	+	99505160-99505940;99504733-99505943;99504733-99506005;99505160-99506005	99504662-99504733;99504950-99505160;99505254-99506458		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A99506458-99504662
TECPR2	ENSG00000196663.16	ENSG00000196663.16:t:102434235-102434936	0.1147;-0.1147	5.396e-01;5.396e-01	5.248e-02;5.248e-02	0.1277;0.8723	0.2842;0.7158	t|1e1.1o1|1e2.1o1	2	3	1;0	chr14	+	102428382-102434235;102432128-102434235	102428250-102428382;102431796-102432128;102434235-102434936		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A102434936-102428250
DAPK1	ENSG00000196730.13	ENSG00000196730.13:s:87498970-87499352	0.0000;0.1260;0.0115;-0.1717	6.845e-21;6.948e-01;1.264e-03;9.035e-01	1.000e+00;2.735e-02;7.090e-01;3.025e-03	0.0007;0.0434;0.0007;0.9552	0.0008;0.1678;0.0466;0.7798	s|1e3.1o1|2e1.1o1|2e2.1o1|2e3.1o1	4	4	1;0;1;0	chr9	+	87499057-87604954;87499139-87506820;87499139-87537665;87499139-87604954	87498970-87499352;87506820-87507002;87537665-87537793;87604954-87605175		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A87605175-87498970
DAPK1	ENSG00000196730.13	ENSG00000196730.13:t:87604954-87605175	0.0000;-0.1577;0.1566	6.845e-21;9.181e-01;9.135e-01	1.000e+00;3.903e-04;4.318e-04	0.0010;0.9879;0.0110	0.0011;0.8155;0.1834	t|1e1.1o2|1e1.2o2|1e2.1o1	3	3	1;0;1	chr9	+	87499057-87604954;87499139-87604954;87537793-87604954	87498970-87499352;87537665-87537793;87604954-87605175		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A87605175-87498970
SNHG17	ENSG00000196756.13	ENSG00000196756.13:s:38422012-38422241	-0.0007;-0.3556;0.0342;0.0319;0.2313	3.750e-05;9.990e-01;1.717e-01;6.473e-02;9.612e-01	9.348e-01;7.536e-06;2.599e-01;4.170e-01;1.171e-03	0.0296;0.5118;0.2758;0.0011;0.1774	0.0147;0.1549;0.3351;0.0731;0.4189	s|1e1.1o1|2e1.1o1|3e1.1o1|4e1.1o1|i	5	2	0;0;0;1;0	chr20	-	38421098-38422096;38421098-38422092;38421098-38422087;38421098-38422012;38421393-38422011	38421006-38421098;38422012-38422241	38421393-38422011	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A38422241-38421006
SNHG17	ENSG00000196756.13	ENSG00000196756.13:s:38426419-38426988	0.0002;-0.0388;-0.0080;-0.3177;0.3690	1.303e-08;1.096e-01;1.647e-03;9.997e-01;9.999e-01	9.897e-01;3.345e-01;7.524e-01;4.454e-07;7.636e-08	0.0009;0.0997;0.0398;0.4554;0.3875	0.0221;0.0476;0.0276;0.1430;0.7587	s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1|1e4.1o1	5	5	0;0;0;0;0	chr20	-	38426052-38426419;38426048-38426419;38422368-38426419;38422241-38426419;38421098-38426419	38421006-38421098;38422012-38422241;38422291-38423566;38425935-38426077;38426419-38426988		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A38426988-38421006
SNHG17	ENSG00000196756.13	ENSG00000196756.13:s:38435027-38435409	0.1987;-0.0003;-0.0505;-0.1200	8.709e-01;2.607e-05;2.378e-01;6.216e-01	6.516e-03;9.853e-01;1.913e-01;4.149e-02	0.3475;0.0152;0.4470;0.1979	0.5625;0.0104;0.3606;0.0606	s|1e1.1o1|1e2.1o1|2e1.1o1|2e2.1o1	4	3	0;1;0;0	chr20	-	38434626-38435197;38431112-38435197;38434626-38435027;38431112-38435027	38430780-38433040;38434504-38434626;38435027-38435409		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A38435409-38430780
SNHG17	ENSG00000196756.13	ENSG00000196756.13:t:38421006-38421098	0.0000;0.3840;0.0071;-0.0000;0.0005;-0.0002;-0.3235;-0.0816;0.0002;-0.0000	6.845e-21;1.000e+00;1.640e-04;6.845e-21;8.439e-08;1.853e-07;1.000e+00;3.831e-01;3.154e-09;6.845e-21	1.000e+00;5.417e-09;7.198e-01;1.000e+00;9.717e-01;9.920e-01;1.014e-09;1.166e-01;9.923e-01;1.000e+00	0.0004;0.3444;0.0348;0.0004;0.0158;0.0202;0.3712;0.2048;0.0004;0.0004	0.0070;0.7309;0.0475;0.0002;0.0263;0.0049;0.0493;0.1096;0.0230;0.0002	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o4|1e6.2o4|1e6.3o4|1e6.4o4|1e7.1o1	10	8	1;0;0;0;0;0;0;0;1;0	chr20	-	38421098-38431041;38421098-38426419;38421098-38425935;38421098-38423606;38421098-38422291;38421098-38422096;38421098-38422092;38421098-38422087;38421098-38422012;38421098-38421352	38421006-38421098;38421352-38421392;38422012-38422241;38422291-38423566;38423606-38424203;38425935-38426077;38426419-38426988;38430780-38433040		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A38433040-38421006
SNHG17	ENSG00000196756.13	ENSG00000196756.13:t:38422012-38422241	0.0000;-0.1641;0.1073;0.0340	1.783e-07;7.280e-01;5.313e-01;8.629e-02	9.997e-01;1.931e-02;5.885e-02;3.751e-01	0.0019;0.8026;0.1717;0.0234	0.0025;0.5995;0.3156;0.0821	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	0;0;0;0	chr20	-	38422241-38428551;38422241-38426419;38422241-38425935;38422241-38423606	38422012-38422241;38423606-38424203;38425935-38426077;38426419-38426988;38428551-38429805		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A38429805-38422012
STRN3	ENSG00000196792.12	ENSG00000196792.12:t:30913524-30913657	0.1644;-0.0285;-0.1209;0.0000	8.712e-01;7.240e-02;6.577e-01;6.845e-21	7.576e-03;4.065e-01;3.255e-02;1.000e+00	0.5577;0.1537;0.2859;0.0005	0.7279;0.1116;0.1567;0.0007	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	0;0;0;1	chr14	-	30913657-30935163;30913657-30929201;30913657-30918966;30913657-30916948	30913524-30913657;30916948-na;30918966-30919106;30929201-30929311;30935163-30935304		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A30935304-30913524
ARHGEF12	ENSG00000196914.9	ENSG00000196914.9:s:120407738-120407823	0.0978;0.0000;-0.1053	5.058e-01;6.845e-21;5.642e-01	6.428e-02;1.000e+00;4.874e-02	0.2724;0.0073;0.7196	0.3795;0.0139;0.6052	s|1e1.1o2|1e2.1o1|1e3.1o1	3	4	0;1;0	chr11	+	120407823-120409394;120407823-120417529;120407823-120420753	120407738-120407823;120409394-120411837;120417529-120417657;120420753-120420851		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A120420851-120407738
PXDN	ENSG00000130508.11	ENSG00000130508.11:s:1653076-1653785	0.0000;0.3859;-0.4571;0.0000;0.0000;0.0407	6.690e-21;1.000e+00;1.000e+00;6.690e-21;6.690e-21;6.332e-07	1.000e+00;2.175e-20;0.000e+00;1.000e+00;1.000e+00;5.038e-01	0.0001;0.0034;0.9699;0.0001;0.0001;0.0264	0.0022;0.4008;0.5309;0.0043;0.0001;0.0612	s|1e1.1o2|1e1.2o2|1e2.1o2|1e2.2o2|1e3.1o1|i	6	4	1;1;0;1;0;1	chr2	-	1650916-1653628;1650886-1653628;1649675-1653628;1649643-1653628;1644752-1653628;1650917-1653075	1644618-1644752;1648172-1649675;1650800-1650916;1653076-1653785	1650917-1653075	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A1653785-1644618
PXDN	ENSG00000130508.11	ENSG00000130508.11:t:1648172-1649675	-0.5181;0.4588;0.0000;0.0245	1.000e+00;1.000e+00;6.690e-21;1.640e-20	0.000e+00;1.929e-20;1.000e+00;5.777e-01	0.9686;0.0052;0.0002;0.0263	0.4710;0.4737;0.0039;0.0549	t|1e1.1o1|1e2.1o1|2e1.1o1|i	4	3	0;1;1;1	chr2	-	1649675-1653628;1649675-1650800;1649643-1653628;1649676-1650799	1648172-1649675;1650800-1650916;1653076-1653785	1649676-1650799	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A1653785-1648172
ZNF337	ENSG00000130684.14	ENSG00000130684.14:t:25686391-25686957	0.1243;-0.1243	6.285e-01;6.285e-01	4.000e-02;4.000e-02	0.8333;0.1667	0.9821;0.0179	t|1e1.1o1|1e2.1o1	2	3	0;1	chr20	-	25686466-25696759;25686466-25691500	25686391-25686957;25691500-na;25696759-25696853		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A25696853-25686391
LAMA5	ENSG00000130702.15	ENSG00000130702.15:s:62319684-62319795	-0.0650;0.1130;-0.0263	2.061e-01;6.012e-01;5.173e-02	2.315e-01;4.432e-02;4.550e-01	0.0933;0.8021;0.1060	0.0178;0.9179;0.0609	s|1e1.1o1|1e2.1o1|i	3	3	1;0;1	chr20	-	62319569-62319684;62319013-62319684;62319570-62319683	62318843-62319112;62319443-62319569;62319684-62319795	62319570-62319683	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A62319795-62318843
THEMIS2	ENSG00000130775.16	ENSG00000130775.16:s:27876588-27876728	-0.1066;0.0009;-0.0013;0.0000;0.1119;0.0000	5.039e-01;1.763e-04;2.812e-04;4.333e-07;5.304e-01;4.333e-07	6.071e-02;9.608e-01;9.440e-01;9.995e-01;5.511e-02;9.995e-01	0.7948;0.0018;0.0216;0.0018;0.1812;0.0018	0.6312;0.0134;0.0018;0.0018;0.3439;0.0018	s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1|1e4.1o1|i	6	5	0;1;0;0;0;1	chr1	+	27876728-27879644;27876728-27879949;27876728-27881971;27876728-27882513;27876728-27885295;27876729-27879643	27876588-27876728;27879644-27880054;27881971-27882475;27882513-27883043;27883398-27885451	27876729-27879643	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A27885451-27876588
CLIP1	ENSG00000130779.22	ENSG00000130779.22:t:122340753-122344044	0.1561;-0.1569;0.0000	8.182e-01;8.217e-01;1.519e-10	1.222e-02;1.184e-02;1.000e+00	0.7707;0.2279;0.0016	0.9370;0.0609;0.0021	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;1	chr12	-	122341697-122352726;122341697-122347375;122341697-122345483	122340753-122344044;122345483-122345530;122347375-122347479;122352726-122352786		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A122352786-122340753
HIP1R	ENSG00000130787.14	ENSG00000130787.14:t:122848031-122848094	-0.1043;0.1043	5.239e-01;5.239e-01	6.473e-02;6.473e-02	0.3491;0.6509	0.2257;0.7743	t|1e1.1o1|1e2.1o1	2	3	0;0	chr12	+	122835006-122848031;122835643-122848031	122834453-122835006;122835457-122835643;122848031-122848094		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A122848094-122834453
MPP1	ENSG00000130830.15	ENSG00000130830.15:t:154792142-154792422	0.0000;-0.1095;-0.0009;0.1179	6.544e-06;5.469e-01;7.885e-04;5.933e-01	9.972e-01;5.592e-02;9.209e-01;4.582e-02	0.0034;0.9518;0.0169;0.0314	0.0035;0.8078;0.0039;0.1770	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	0;0;0;0	chrX	-	154792285-154820974;154792285-154805272;154792285-154804697;154792285-154799745	154792142-154792422;154799745-154799893;154804697-154804827;154805272-154805527;154820974-154821007		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A154821007-154792142
ZNF331	ENSG00000130844.19	ENSG00000130844.19:t:53539177-53539524	-0.0000;-0.0000;-0.2151;-0.0000;0.0944;0.0694;-0.0004;0.0073	6.845e-21;3.452e-08;9.115e-01;6.845e-21;4.808e-01;3.275e-01;8.363e-06;8.760e-04	1.000e+00;9.996e-01;3.922e-03;1.000e+00;7.874e-02;1.419e-01;9.836e-01;7.827e-01	0.0008;0.0066;0.7425;0.0008;0.0950;0.1418;0.0137;0.0008	0.0007;0.0007;0.5054;0.0007;0.2096;0.2372;0.0008;0.0455	t|1e6.1o1|2e1.3o3|2e2.1o1|2e3.1o1|2e4.1o1|2e5.1o1|2e6.1o1|2e7.1o1	8	8	0;0;0;0;0;0;0;0	chr19	+	53538491-53539177;53522084-53539216;53522684-53539216;53523496-53539216;53537755-53539216;53538296-53539216;53538491-53539216;53538952-53539216	53520948-53522084;53522617-53522684;53523264-53523515;53537253-53537755;53538143-53538296;53538305-53538491;53538788-53538952;53539177-53539524		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A53539524-53520948
SLC35D2	ENSG00000130958.13	ENSG00000130958.13:t:96324091-96324169	-0.0010;0.0000;-0.1034;0.0948	4.236e-05;2.294e-09;5.222e-01;4.748e-01	9.434e-01;9.989e-01;6.781e-02;8.392e-02	0.0201;0.0057;0.1853;0.7889	0.0225;0.0156;0.0628;0.8985	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	1;0;1;0	chr9	-	96324169-96360154;96324169-96351103;96324169-96343904;96324169-96336717	96324091-96324169;96336717-96336784;96343904-96343996;96350749-96351171;96360154-96360221		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A96360221-96324091
SYNE1	ENSG00000131018.25	ENSG00000131018.25:s:152132122-152132214	0.1043;-0.1043	5.027e-01;5.027e-01	6.436e-02;6.436e-02	0.6083;0.3917	0.7216;0.2784	s|1e1.1o1|1e2.1o1	2	3	0;0	chr6	-	152130778-152132122;152122676-152132122	152121687-152122676;152130720-152130778;152132122-152132214		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A152132214-152121687
SYNE1	ENSG00000131018.25	ENSG00000131018.25:s:152301869-152302269	-0.1058;0.1058	5.064e-01;5.064e-01	5.062e-02;5.062e-02	0.6834;0.3166	0.5351;0.4649	s|1e1.1o1|1e2.1o1	2	3	0;0	chr6	-	152300781-152301869;152294127-152301869	152293960-152294127;152300641-152300781;152301869-152302269		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A152302269-152293960
SYNE1	ENSG00000131018.25	ENSG00000131018.25:t:152121687-152122676	-0.1206;0.1206	5.758e-01;5.758e-01	4.608e-02;4.608e-02	0.4523;0.5477	0.2907;0.7093	t|1e1.1o1|1e2.1o1	2	3	0;0	chr6	-	152122676-152132122;152122676-152130720	152121687-152122676;152130720-152130778;152132122-152132214		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A152132214-152121687
AAR2	ENSG00000131043.13	ENSG00000131043.13:t:36239821-36241206	0.1105;-0.0360;0.0052;-0.0657	5.768e-01;8.426e-02;1.078e-02;2.875e-01	5.366e-02;3.733e-01;6.410e-01;1.644e-01	0.5146;0.1361;0.0946;0.2548	0.6365;0.0858;0.0975;0.1708	t|1e1.1o2|1e1.2o2|1e2.1o2|1e2.2o2	4	3	0;0;0;0	chr20	+	36236503-36239821;36236782-36239821;36236966-36239821;36237037-36239821	36236131-36236782;36236882-36237037;36239821-36241206		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A36241206-36236131
GGT7	ENSG00000131067.17	ENSG00000131067.17:s:34856806-34856893	0.1029;-0.1029	5.313e-01;5.313e-01	6.702e-02;6.702e-02	0.6563;0.3437	0.7751;0.2249	s|1e1.1o1|i	2	2	0;1	chr20	-	34854923-34856806;34854924-34856805	34854796-34854923;34856806-34856893	34854924-34856805	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A34856893-34854796
GGT7	ENSG00000131067.17	ENSG00000131067.17:s:34860254-34860414	-0.1396;0.0008;0.1149;-0.0001	7.472e-01;3.267e-07;6.074e-01;3.495e-07	2.133e-02;9.692e-01;4.462e-02;9.953e-01	0.1848;0.0012;0.7982;0.0136	0.0389;0.0303;0.9278;0.0032	s|1e1.1o3|1e1.2o3|1e1.3o3|1e2.2o2	4	3	1;1;0;1	chr20	-	34860130-34860254;34860077-34860254;34860042-34860254;34859639-34860254	34859443-34859682;34859969-34860130;34860254-34860414		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A34860414-34859443
GGT7	ENSG00000131067.17	ENSG00000131067.17:t:34859969-34860130	-0.0000;-0.1418;0.0008;0.1061	6.845e-21;7.561e-01;3.339e-07;5.470e-01	1.000e+00;2.022e-02;9.687e-01;6.007e-02	0.0013;0.1876;0.0013;0.8093	0.0007;0.0390;0.0305;0.9303	t|1e1.1o1|1e2.1o1|2e2.1o1|3e2.1o1	4	3	1;1;1;0	chr20	-	34860130-34861445;34860130-34860254;34860077-34860254;34860042-34860254	34859969-34860130;34860254-34860414;34861445-34861562		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A34861562-34859969
EDA2R	ENSG00000131080.15	ENSG00000131080.15:t:66615934-66616030	-0.1252;0.1193;0.0030	5.772e-01;5.599e-01;4.903e-03	4.243e-02;4.636e-02;6.855e-01	0.2818;0.6547;0.0516	0.1420;0.8037;0.0565	t|1e1.1o1|1e2.1o2|1e2.2o2	3	3	0;0;1	chrX	-	66616030-66639201;66616030-66638995;66616030-66638919	66615934-66616030;66638919-66639078;66639201-66639298		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A66639298-66615934
GSE1	ENSG00000131149.19	ENSG00000131149.19:s:na-85612381	0.1134;-0.1134	5.148e-01;5.148e-01	5.363e-02;5.363e-02	0.6894;0.3106	0.8385;0.1615	s|1e1.1o1|1e2.1o1	2	3	1;1	chr16	+	85612381-85633914;85612381-85648552	na-85612381;85633914-85634132;85648552-85648751		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A85648751-85612371
TBC1D5	ENSG00000131374.14	ENSG00000131374.14:s:17622648-17622765	-0.1109;0.0004;0.0007;0.1766;-0.0273;-0.0201	5.635e-01;6.317e-05;1.932e-03;7.701e-01;8.765e-02;1.648e-01	5.310e-02;9.810e-01;8.383e-01;1.430e-02;3.852e-01;2.572e-01	0.1914;0.0017;0.0249;0.1554;0.0957;0.5174	0.0509;0.0139;0.0193;0.3709;0.0466;0.4816	s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	6	6	0;0;0;1;0;0	chr3	-	17586557-17622648;17586466-17622648;17576549-17622648;17562142-17622648;17518995-17622648;17508605-17622648	17508474-17508605;17518902-17518995;17562019-17562142;17576414-17576549;17586352-17586557;17622648-17622765		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A17622765-17508474
TBC1D5	ENSG00000131374.14	ENSG00000131374.14:t:17562019-17562142	0.0432;0.0279;0.0442;-0.1873;0.0207	1.996e-01;1.802e-01;2.147e-01;8.339e-01;5.625e-02	2.327e-01;2.342e-01;2.143e-01;9.246e-03;4.533e-01	0.0745;0.3320;0.1729;0.3598;0.0487	0.1326;0.3789;0.2479;0.1480;0.0867	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	5	6	0;0;1;0;1	chr3	-	17562142-17742481;17562142-17623849;17562142-17622648;17562142-17586353;17562142-17575203	17562019-17562142;17575203-17575310;17586352-17586557;17622648-17622765;17623715-17623916;17742481-17742748		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A17742748-17562019
RBSN	ENSG00000131381.12	ENSG00000131381.12:s:15099022-15099163	-0.5158;0.5146;-0.0000	1.000e+00;1.000e+00;6.846e-21	0.000e+00;1.968e-20;9.999e-01	0.6521;0.3413;0.0078	0.1424;0.8488;0.0096	s|1e1.1o1|1e2.1o1|2e2.1o1	3	3	0;0;0	chr3	-	15098274-15099035;15096710-15099035;15096710-15099022	15096535-15096710;15098119-15098274;15099022-15099163		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A15099163-15096535
RBSN	ENSG00000131381.12	ENSG00000131381.12:t:15096535-15096710	0.4884;-0.0000;-0.4892	1.000e+00;7.627e-10;1.000e+00	4.024e-16;9.996e-01;1.221e-15	0.3630;0.0083;0.6266	0.8451;0.0099;0.1424	t|1e1.1o2|1e1.2o2|1e2.1o1	3	3	0;0;0	chr3	-	15096710-15099035;15096710-15099022;15096710-15098119	15096535-15096710;15098119-15098274;15099022-15099163		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A15099163-15096535
MGAT1	ENSG00000131446.17	ENSG00000131446.17:t:180784780-180793097	0.0000;0.0000;-0.1271;-0.0002;0.0000;0.0000;0.0000;0.0000;0.1505;-0.0000;0.0000;0.0000;0.0000	6.690e-21;6.690e-21;6.888e-01;1.983e-09;6.690e-21;6.690e-21;6.690e-21;6.690e-21;8.138e-01;6.690e-21;6.690e-21;6.690e-21;6.690e-21	1.000e+00;1.000e+00;3.017e-02;9.924e-01;1.000e+00;1.000e+00;1.000e+00;1.000e+00;1.245e-02;1.000e+00;1.000e+00;1.000e+00;1.000e+00	0.0002;0.0002;0.7859;0.0252;0.0002;0.0002;0.0002;0.0002;0.1883;0.0052;0.0002;0.0002;0.0002	0.0002;0.0002;0.6419;0.0056;0.0002;0.0002;0.0002;0.0002;0.3429;0.0002;0.0002;0.0029;0.0002	t|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1|1e4.1o2|1e4.2o2|1e5.1o1|1e6.1o1|1e7.1o1|1e8.1o3|1e8.2o3|1e8.3o3|i	13	9	0;0;0;0;0;0;0;0;0;1;0;0;1	chr5	-	180793097-180815425;180793097-180815414;180793097-180808648;180793097-180808502;180793097-180803813;180793097-180803602;180793097-180803406;180793097-180803296;180793097-180802680;180793097-180795859;180793097-180795838;180793097-180795656;180793098-180795405	180784780-180793097;180795406-180795875;180802680-180802806;180803296-180803399;180803406-180803481;180803602-180803923;180808502-180808597;180808648-180808758;180815414-180815652	180793098-180795405	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A180815652-180784780
MGAT1	ENSG00000131446.17	ENSG00000131446.17:t:180808836-180809076	0.0000;0.0000;0.0000;-0.0000;0.0000;0.1315;0.2091;-0.2245;-0.1400;0.0000;0.0000	6.845e-21;6.845e-21;6.845e-21;3.201e-09;6.845e-21;6.495e-01;9.887e-01;9.670e-01;7.186e-01;6.845e-21;6.845e-21	1.000e+00;1.000e+00;1.000e+00;9.997e-01;1.000e+00;3.487e-02;1.322e-05;9.187e-04;2.500e-02;1.000e+00;1.000e+00	0.0004;0.0004;0.0004;0.0053;0.0004;0.3579;0.0004;0.3513;0.2811;0.0004;0.0004	0.0005;0.0005;0.0005;0.0005;0.0005;0.5192;0.2356;0.1128;0.1229;0.0005;0.0005	t|1e1.1o2|1e1.2o2|1e2.2o2|1e3.1o2|1e3.2o2|1e4.1o1|1e5.1o3|1e5.2o3|1e5.3o3|2e2.1o2|3e1.2o2	11	6	1;0;0;0;0;0;1;0;0;0;0	chr5	-	180809076-180815425;180809076-180815414;180809076-180810649;180809076-180810432;180809076-180810192;180809076-180810040;180809076-180809795;180809076-180809634;180809076-180809364;180809075-180810729;180809066-180815414	180808836-180809076;180809364-180809875;180810040-180810137;180810192-180810505;180810649-180810938;180815414-180815652		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A180815652-180808836
PSME3	ENSG00000131467.11	ENSG00000131467.11:s:42833776-42833939	-0.1831;0.1831	6.113e-01;6.113e-01	2.107e-02;2.107e-02	0.3102;0.6898	0.0276;0.9724	s|1e1.1o1|1e2.1o2	2	3	0;0	chr17	+	42833939-42834094;42833939-42834344	42833776-42833939;42834094-42834256;42834344-42834376		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A42834376-42833776
