gene_name,gene_id,lsv_id,mean_dpsi_per_lsv_junction,probability_changing,probability_non_changing,Control10_mean_psi,TDP43KD10_mean_psi,lsv_type,num_junctions,num_exons,de_novo_junctions,seqid,strand,junctions_coords,exons_coords,ir_coords,ucsc_lsv_link
CYRIB,ENSG00000153310.19,ENSG00000153310.19:s:129970509-129970995,0.0000;-0.0190;0.0000;-0.1331;0.1610;0.0000,6.708e-21;7.532e-03;6.708e-21;6.722e-01;7.932e-01;6.708e-21,1.000e+00;5.899e-01;1.000e+00;3.190e-02;1.445e-02;1.000e+00,0.0006;0.0635;0.0006;0.5358;0.3976;0.0006,0.0006;0.0365;0.0006;0.3872;0.5713;0.0044,s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1,6,7,0;0;0;0;0;1,chr8,-,129949067-129970943;129912515-129970943;129912417-129970943;129904585-129970943;129903350-129970943;129879471-129970943,129879389-129879471;129902961-129903351;129904499-129904585;129912360-129912417;129912470-129912515;129948966-129949067;129970509-129970995,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr8%3A129970995-129879389
CYRIB,ENSG00000153310.19,ENSG00000153310.19:t:129970509-129970995,-0.0002;0.1052;-0.0923;0.0000,1.519e-06;5.103e-01;4.479e-01;7.505e-09,9.915e-01;6.172e-02;7.928e-02;9.999e-01,0.0143;0.2259;0.7570;0.0015,0.0020;0.3641;0.6321;0.0020,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,4,5,0;0;0;1,chr8,-,129970995-130017018;129970995-130016607;129970995-130016370;129970995-130002336,129970509-129970995;130002336-na;130016370-130016558;130016607-130016697;130017018-130017129,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr8%3A130017129-129970509
INO80C,ENSG00000153391.16,ENSG00000153391.16:s:35489078-35489385,0.0003;0.1089;-0.1178,3.747e-05;5.504e-01;6.049e-01,9.847e-01;5.907e-02;4.704e-02,0.0039;0.8138;0.1825,0.0119;0.9526;0.0353,s|1e1.1o2|1e1.2o2|1e2.1o1,3,3,0;0;1,chr18,-,35487823-35489332;35487439-35489332;35480563-35489332,35480453-35480563;35487386-35487823;35489078-35489385,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr18%3A35489385-35480453
CD8A,ENSG00000153563.16,ENSG00000153563.16:t:86788530-86788560,0.1155;-0.0019;-0.1016,4.971e-01;1.459e-03;4.491e-01,4.658e-02;9.020e-01;5.771e-02,0.6570;0.0248;0.3107,0.8214;0.0068;0.1689,t|1e1.1o1|1e2.1o1|1e3.1o1,3,4,1;0;0,chr2,-,86788560-86801511;86788560-86789640;86788560-86789323,86788530-86788560;86789323-86789433;86789640-86789750;86801511-86801657,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A86801657-86788530
C7orf31,ENSG00000153790.12,ENSG00000153790.12:s:25161189-25161260,0.1091;-0.1091,5.737e-01;5.737e-01,5.203e-02;5.203e-02,0.8500;0.1500,0.9769;0.0231,s|1e1.1o1|1e2.1o1,2,3,0;1,chr7,-,25158530-25161189;25155192-25161189,25155011-25155192;25158501-25158530;25161189-25161260,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A25161260-25155011
C7orf31,ENSG00000153790.12,ENSG00000153790.12:t:25155011-25155192,-0.1016;0.1016,5.216e-01;5.216e-01,6.554e-02;6.554e-02,0.1411;0.8589,0.0175;0.9825,t|1e1.1o1|1e2.1o1,2,3,1;0,chr7,-,25155192-25161189;25155192-25158501,25155011-25155192;25158501-25158530;25161189-25161260,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A25161260-25155011
TRIP12,ENSG00000153827.14,ENSG00000153827.14:t:229908965-229909086,0.1592;-0.0000;-0.0213;-0.1248,8.148e-01;1.157e-05;9.058e-02;5.768e-01,1.112e-02;9.966e-01;3.841e-01;4.136e-02,0.0039;0.0039;0.0700;0.9212,0.1905;0.0031;0.0393;0.7627,t|1e2.1o1|1e3.1o1|2e1.1o2|2e2.1o1,4,4,1;0;1;1,chr2,-,229909086-229921880;229909086-229921271;229909082-229922882;229909082-229921880,229908965-229909086;229921271-229921371;229921880-229922009;229922652-229922999,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A229922999-229908965
CACNA2D1,ENSG00000153956.16,ENSG00000153956.16:s:81984635-81984711,0.1205;-0.1205,6.687e-01;6.687e-01,2.771e-02;2.771e-02,0.5396;0.4604,0.6663;0.3337,s|1e1.1o1|1e2.1o1,2,3,0;0,chr7,-,81983334-81984635;81982627-81984635,81982567-81982627;81983314-81983334;81984635-81984711,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A81984711-81982567
CACNA2D1,ENSG00000153956.16,ENSG00000153956.16:t:81982567-81982627,-0.0001;-0.1450;0.1620,6.737e-21;8.482e-01;9.098e-01,9.968e-01;6.030e-03;1.936e-03,0.0295;0.4729;0.4949,0.0151;0.3176;0.6676,t|1e1.1o1|1e2.1o1|1e3.1o1,3,4,1;0;0,chr7,-,81982627-81991185;81982627-81984635;81982627-81983314,81982567-81982627;81983314-81983334;81984635-81984711;81991185-81991246,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A81991246-81982567
CABYR,ENSG00000154040.21,ENSG00000154040.21:s:24138987-24139118,0.0000;-0.1160;0.0000;0.1159,6.656e-07;5.814e-01;6.656e-07;5.824e-01,9.993e-01;4.766e-02;9.993e-01;4.757e-02,0.0024;0.9362;0.0024;0.0591,0.0026;0.7953;0.0026;0.1994,s|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o2,4,4,0;0;0;0,chr18,+,24139118-24139951;24139118-24143091;24139118-24143130;24139118-24155701,24138987-24139118;24139951-24140267;24143091-24143259;24155701-24156042,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr18%3A24156042-24138987
CABYR,ENSG00000154040.21,ENSG00000154040.21:t:24155701-24156042,0.1076;0.0002;-0.0867;0.0021;0.0000;-0.0043;0.0000;0.0000,5.472e-01;3.989e-05;4.189e-01;8.341e-04;6.655e-08;2.055e-03;6.655e-08;6.655e-08,5.805e-02;9.807e-01;9.011e-02;8.968e-01;9.998e-01;8.400e-01;9.998e-01;9.998e-01,0.0544;0.0096;0.8832;0.0013;0.0011;0.0278;0.0011;0.0011,0.1831;0.0106;0.7737;0.0238;0.0012;0.0012;0.0012;0.0012,t|1e1.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o2|1e6.2o2|1e7.1o1|2e2.1o1,8,8,0;0;0;0;0;0;0;0,chr18,+,24139118-24155701;24143259-24155701;24143413-24155701;24148725-24155701;24150624-24155701;24150631-24155701;24152822-24155701;24140267-24155704,24138987-24139118;24139951-24140267;24143091-24143259;24143360-24143413;24148575-24148725;24150538-24150631;24152644-24152822;24155701-24156042,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr18%3A24156042-24138987
TBCEL,ENSG00000154114.13,ENSG00000154114.13:s:121024072-121024291,-0.0000;-0.0000;0.1223;-0.1118,6.708e-21;6.708e-21;6.571e-01;5.922e-01,1.000e+00;1.000e+00;3.678e-02;5.000e-02,0.0039;0.0072;0.1006;0.8875,0.0012;0.0012;0.2345;0.7632,s|1e3.1o1|2e1.1o1|2e2.1o1|2e3.1o1,4,4,0;0;0;0,chr11,+,121024154-121045674;121024291-121035733;121024291-121036505;121024291-121045674,121024072-121024291;121035241-121036314;121036505-121036612;121045674-121045823,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A121045823-121024072
ROBO3,ENSG00000154134.15,ENSG00000154134.15:t:124878584-124878796,-0.0705;0.0031;-0.0098;0.1003,3.352e-01;1.844e-03;5.048e-03;4.857e-01,1.359e-01;8.394e-01;7.147e-01;7.020e-02,0.1902;0.0213;0.0430;0.7356,0.0977;0.0324;0.0032;0.8658,t|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1,4,4,0;1;0;0,chr11,+,124877658-124878584;124877752-124878584;124878131-124878584;124878436-124878584,124877519-124877910;124877937-124878131;124878297-124878436;124878584-124878796,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A124878796-124877519
CEP112,ENSG00000154240.17,ENSG00000154240.17:s:66062963-66063081,-0.1509;0.1509,7.495e-01;7.495e-01,1.969e-02;1.969e-02,0.9882;0.0118,0.7966;0.2034,s|1e1.1o1|1e2.1o1,2,3,0;1,chr17,-,66053879-66062963;66030023-66062963,66029869-66030023;66053736-66053879;66062963-66063081,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A66063081-66029869
CEP112,ENSG00000154240.17,ENSG00000154240.17:t:66183194-66183307,-0.3162;0.3162,9.125e-01;9.125e-01,2.268e-03;2.268e-03,0.8450;0.1550,0.4706;0.5294,t|1e1.1o1|1e2.1o1,2,3,0;0,chr17,-,66183307-66191997;66183307-66191659,66183194-66183307;66191659-66191869;66191997-66192133,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A66192133-66183194
DISP1,ENSG00000154309.9,ENSG00000154309.9:s:222815022-222815078,0.0055;0.2255;-0.2274;-0.0027;-0.0065,6.075e-03;8.155e-01;8.329e-01;3.595e-03;1.851e-02,7.926e-01;7.713e-03;6.922e-03;8.801e-01;6.299e-01,0.0031;0.5615;0.3711;0.0174;0.0512,0.0256;0.8249;0.0964;0.0025;0.0307,s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1|1e4.1o1,5,5,0;0;0;0;0,chr1,+,222815078-222823856;222815078-222823884;222815078-222835119;222815078-222928430;222815078-222942807,222815022-222815078;222823856-222823945;222835119-222835215;222928424-222928570;222942807-222943550,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A222943550-222815022
DISP1,ENSG00000154309.9,ENSG00000154309.9:t:222823856-222823945,0.0055;0.0083;0.1123;-0.1935,5.819e-03;8.564e-03;4.942e-01;8.127e-01,7.919e-01;7.249e-01;5.307e-02;9.884e-03,0.0044;0.0044;0.6696;0.3225,0.0260;0.0352;0.8250;0.0883,t|1e1.1o1|1e2.1o1|2e1.1o1|2e2.1o1,4,3,0;0;0;0,chr1,+,222815078-222823856;222815171-222823856;222815078-222823884;222815171-222823884,222815022-222815078;222815087-222815171;222823856-222823945,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A222823945-222815022
DISP1,ENSG00000154309.9,ENSG00000154309.9:t:222835119-222835215,-0.2089;0.1084;-0.0000;0.0433;0.0018;0.0085,8.187e-01;5.524e-01;7.961e-07;2.855e-01;8.264e-04;2.708e-02,8.683e-03;5.800e-02;9.994e-01;1.374e-01;9.220e-01;5.631e-01,0.2990;0.0425;0.0021;0.6032;0.0021;0.0398,0.0648;0.1720;0.0014;0.6726;0.0234;0.0581,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1,6,7,0;0;0;0;0;0,chr1,+,222815078-222835119;222815171-222835119;222815455-222835119;222823945-222835119;222827601-222835119;222831042-222835119,222815022-222815078;222815087-222815171;222815359-222815455;222823856-222823945;222827428-222827601;222830929-222831042;222835119-222835215,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A222835215-222815022
TNIK,ENSG00000154310.17,ENSG00000154310.17:s:171140399-171140509,0.2789;-0.2789,9.244e-01;9.244e-01,2.283e-03;2.283e-03,0.2413;0.7587,0.5604;0.4396,s|1e1.1o1|1e2.1o1,2,3,0;0,chr3,-,171139556-171140399;171138379-171140399,171138191-171138379;171139470-171139556;171140399-171140509,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A171140509-171138191
TNIK,ENSG00000154310.17,ENSG00000154310.17:t:171138191-171138379,-0.3319;0.3319,9.724e-01;9.724e-01,6.198e-04;6.198e-04,0.7914;0.2086,0.4694;0.5306,t|1e1.1o1|1e2.1o1,2,3,0;0,chr3,-,171138379-171140399;171138379-171139470,171138191-171138379;171139470-171139556;171140399-171140509,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A171140509-171138191
OBSCN,ENSG00000154358.23,ENSG00000154358.23:s:228224459-228224734,0.1256;-0.1256,6.019e-01;6.019e-01,4.309e-02;4.309e-02,0.0137;0.9863,0.1783;0.8217,s|1e2.2o2|2e1.1o1,2,3,1;0,chr1,+,228224544-228244382;228224734-228243183,228224459-228224734;228243183-228243458;228244296-228244571,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A228244571-228224459
OBSCN,ENSG00000154358.23,ENSG00000154358.23:s:228288625-228288888,-0.1329;0.0305;0.0342;0.0281,5.747e-01;1.628e-01;1.057e-01;1.458e-01,3.694e-02;2.677e-01;3.506e-01;2.895e-01,0.7443;0.0943;0.0021;0.1594,0.5994;0.1270;0.0665;0.2000,s|1e1.1o1|1e2.1o1|1e3.1o1|i,4,4,0;1;1;1,chr1,+,228288888-228291898;228288888-228293353;228288888-228294152;228288889-228291897,228288625-228288888;228291898-228292161;228293353-228293616;228294152-228294415,228288889-228291897,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A228294415-228288625
OBSCN,ENSG00000154358.23,ENSG00000154358.23:s:228307259-228307531,-0.1099;0.0462;0.0537,4.934e-01;2.472e-01;2.589e-01,5.387e-02;1.679e-01;1.778e-01,0.6573;0.2533;0.0919,0.4692;0.3272;0.1858,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;1;1,chr1,+,228307531-228308111;228307531-228309099;228307531-228315847,228307259-228307531;228308111-228308419;228309099-228309295;228315847-228316119,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A228316119-228307259
SORBS2,ENSG00000154556.18,ENSG00000154556.18:t:185678796-185678822,-0.0000;-0.0000;-0.1047;-0.0000;-0.0000;0.0000;-0.0000;0.0477;0.0326,2.444e-07;2.444e-07;5.280e-01;2.444e-07;2.444e-07;3.826e-07;2.444e-07;1.887e-01;1.517e-01,9.998e-01;9.998e-01;6.453e-02;9.998e-01;9.998e-01;9.979e-01;9.998e-01;2.406e-01;2.811e-01,0.0013;0.0013;0.2204;0.0013;0.0013;0.0013;0.0013;0.0522;0.7183,0.0006;0.0006;0.0827;0.0006;0.0006;0.0060;0.0006;0.1223;0.7812,t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|1e4.1o1|1e5.1o2|1e5.2o2|1e6.1o1|1e7.1o1,9,8,0;1;0;0;0;0;0;0;0,chr4,-,185678822-185811664;185678822-185775231;185678822-185775227;185678822-185775060;185678822-185761474;185678822-185734099;185678822-185733998;185678822-185690562;185678822-185684754,185678796-185678822;185684754-185684846;185690562-185690611;185733998-185734154;185761474-185761590;185770979-185775111;185775227-185775276;185811664-185812239,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A185812239-185678796
SORBS2,ENSG00000154556.18,ENSG00000154556.18:t:185690562-185690611,-0.0001;-0.1241;0.1181;0.0002,1.796e-05;5.700e-01;5.412e-01;3.195e-05,9.963e-01;4.318e-02;4.850e-02;9.864e-01,0.0044;0.2500;0.7415;0.0044,0.0021;0.0935;0.8967;0.0102,t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o2,4,4,0;0;0;0,chr4,-,185690611-185810748;185690611-185775231;185690611-185775227;185690611-185734099,185690562-185690611;185733998-185734154;185775227-185775276;185810748-185810894,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A185810894-185690562
L3MBTL4,ENSG00000154655.16,ENSG00000154655.16:s:6080881-6080951,-0.0000;0.0600;-0.1100;0.0145,2.248e-06;2.570e-01;5.693e-01;2.068e-02,9.986e-01;1.841e-01;5.395e-02;6.058e-01,0.0032;0.0419;0.9514;0.0032,0.0026;0.1284;0.8169;0.0499,s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,4,5,0;0;0;1,chr18,-,6046754-6080881;6032275-6080881;5969562-6080881;5960156-6080881,5960094-5960156;5969393-5969562;6029387-6032275;6046728-6046754;6080881-6080951,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr18%3A6080951-5960094
TSEN2,ENSG00000154743.19,ENSG00000154743.19:s:12505154-12505766,0.0122;0.0002;-0.2123;0.1273;0.0014;0.0012,1.490e-02;1.781e-04;9.155e-01;6.431e-01;6.365e-04;3.936e-04,6.484e-01;9.562e-01;3.179e-03;3.585e-02;9.109e-01;9.466e-01,0.0017;0.0116;0.9367;0.0370;0.0119;0.0017,0.0471;0.0154;0.7111;0.1725;0.0225;0.0153,s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1,6,6,0;0;0;0;0;0,chr3,+,12505231-12506708;12505231-12506740;12505231-12516611;12505231-12519059;12505231-12528888;12505231-12529762,12505154-12505766;12506708-12506835;12516611-12517033;12517889-12519197;12528888-12528924;12529762-12529873,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A12529873-12505154
TSEN2,ENSG00000154743.19,ENSG00000154743.19:t:12516611-12517033,0.0764;-0.1561;0.0477,3.723e-01;7.165e-01;1.471e-01,1.122e-01;2.142e-02;2.870e-01,0.1148;0.8751;0.0121,0.2274;0.6767;0.0916,t|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;0,chr3,+,12503784-12516611;12505231-12516611;12506835-12516611,12503647-12503784;12505154-12505766;12506708-12506835;12516611-12517033,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A12517033-12503647
FLCN,ENSG00000154803.13,ENSG00000154803.13:s:17236912-17237188,-0.0947;0.1027;-0.0000,4.643e-01;5.268e-01;2.779e-07,8.614e-02;6.579e-02;9.978e-01,0.1304;0.8573;0.0085,0.0236;0.9744;0.0021,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,1;0;0,chr17,-,17236683-17236912;17232901-17236912;17228005-17236912,17227889-17228005;17232788-17232901;17236476-17236683;17236912-17237188,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A17237188-17227889
OXNAD1,ENSG00000154814.14,ENSG00000154814.14:t:16286324-16286448,-0.0237;-0.0008;0.1820;-0.1037,2.390e-02;8.628e-06;9.093e-01;5.400e-01,5.290e-01;9.666e-01;3.659e-03;6.314e-02,0.0615;0.0244;0.7097;0.2021,0.0084;0.0012;0.9007;0.0846,t|1e2.1o1|2e1.1o1|2e2.1o1|2e3.1o1,4,4,1;0;0;0,chr3,+,16271722-16286324;16271071-16286342;16271722-16286342;16272321-16286342,16270929-16271195;16271659-16271722;16272145-16272321;16286324-16286448,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A16286448-16270929
MPPE1,ENSG00000154889.17,ENSG00000154889.17:s:11885676-11885912,-0.1452;0.1926;-0.0327,7.289e-01;8.179e-01;1.407e-01,2.317e-02;9.924e-03;2.860e-01,0.2355;0.5852;0.1675,0.0670;0.8129;0.1205,s|1e1.1o1|1e2.1o1|i,3,3,0;0;1,chr18,-,11885043-11885676;11884627-11885676;11885122-11885675,11882622-11884627;11884877-11885121;11885676-11885912,11885122-11885675,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr18%3A11885912-11882622
PTPRN2,ENSG00000155093.19,ENSG00000155093.19:s:158110825-158110915,0.0930;0.0680;-0.1669,4.453e-01;1.854e-01;9.244e-01,6.957e-02;2.435e-01;4.526e-04,0.0285;0.0216;0.9516,0.1194;0.0940;0.7858,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,1;1;0,chr7,-,158100856-158110829;158100853-158110829;158081377-158110829,na-158100853;na-158100856;158081298-158081377;158110825-158110915,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A158110915-158081298
PTPRN2,ENSG00000155093.19,ENSG00000155093.19:s:158133677-158134059,0.0000;0.0994;-0.1047,6.708e-21;5.136e-01;5.504e-01,1.000e+00;6.648e-02;5.674e-02,0.0003;0.4224;0.5772,0.0051;0.5330;0.4627,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,1;0;0,chr7,-,158132950-158133677;158110915-158133677;158081377-158133677,158081298-158081377;158110825-158110915;158132858-158132950;158133677-158134059,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A158134059-158081298
MMS19,ENSG00000155229.21,ENSG00000155229.21:s:97498273-97498609,0.1081;-0.1081,5.724e-01;5.724e-01,5.063e-02;5.063e-02,0.7546;0.2454,0.8683;0.1317,s|1e1.1o1|1e2.1o1,2,3,0;0,chr10,-,97484151-97498273;97481042-97498273,97480895-97481042;97484103-97484151;97498273-97498609,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A97498609-97480895
GOLGA7B,ENSG00000155265.11,ENSG00000155265.11:s:97865590-97866375,0.2375;0.0484;-0.3340,9.687e-01;2.226e-01;9.766e-01,1.139e-03;2.117e-01;4.951e-04,0.0043;0.0436;0.9521,0.2797;0.1160;0.5990,s|1e1.1o1|1e2.1o1|i,3,3,1;0;0,chr10,+,97866375-97866866;97866375-97871066;97866376-97866865,97865590-97866375;97866866-97866951;97871066-97871580,97866376-97866865,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A97871580-97865590
GOLGA7B,ENSG00000155265.11,ENSG00000155265.11:s:97866866-97866951,0.1034;-0.1034,4.800e-01;4.800e-01,6.475e-02;6.475e-02,0.0692;0.9308,0.2108;0.7892,s|1e1.1o1|i,2,2,1;0,chr10,+,97866951-97867732;97866952-97871065,97866866-97866951;97867732-na,97866952-97871065,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A97867742-97866866
CNOT8,ENSG00000155508.14,ENSG00000155508.14:s:154858625-154858833,0.0000;0.0000;0.0000;-0.1597;0.0954;-0.0000;0.0000;0.0032;0.0000;0.0000;0.0024;0.0000;0.0144;0.0000,6.708e-21;6.709e-21;6.708e-21;8.932e-01;4.585e-01;6.709e-21;6.708e-21;9.032e-09;6.708e-21;6.708e-21;6.159e-03;6.708e-21;4.849e-05;6.708e-21,1.000e+00;9.998e-01;1.000e+00;3.361e-03;7.920e-02;9.999e-01;1.000e+00;8.829e-01;1.000e+00;1.000e+00;7.186e-01;1.000e+00;6.699e-01;1.000e+00,0.0039;0.0049;0.0001;0.6950;0.0549;0.0211;0.0021;0.0233;0.0057;0.0006;0.1605;0.0011;0.0197;0.0043,0.0012;0.0195;0.0124;0.5327;0.1589;0.0063;0.0001;0.0420;0.0013;0.0025;0.1650;0.0013;0.0499;0.0088,s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o2|1e4.1o1|1e5.1o1|2e3.1o2|3e3.1o2|3e4.1o1|4e1.1o2|4e3.1o2|4e3.2o2|4e4.1o1|5e3.1o2,14,6,0;1;0;0;0;0;0;0;0;0;0;0;1;0,chr5,+,154858768-154859353;154858768-154859405;154858768-154859695;154858768-154863207;154858768-154865192;154858768-154870661;154858797-154863207;154858801-154863207;154858801-154865192;154858816-154859353;154858816-154863207;154858816-154863212;154858816-154865192;154858833-154863207,154858625-154858833;154859353-154859496;154859667-154859873;154863207-154863395;154865192-154865385;154870444-154870822,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A154870822-154858625
CNOT8,ENSG00000155508.14,ENSG00000155508.14:t:154865192-154865385,0.0855;0.0000;0.0120;-0.1170,3.598e-01;6.708e-21;7.887e-06;6.573e-01,1.250e-01;1.000e+00;7.012e-01;3.134e-02,0.0586;0.0065;0.0210;0.9145,0.1532;0.0014;0.0465;0.7977,t|1e1.1o5|1e1.3o5|1e1.4o5|1e2.1o1,4,3,0;0;1;0,chr5,+,154858768-154865192;154858801-154865192;154858816-154865192;154863395-154865192,154858625-154858833;154863207-154863395;154865192-154865385,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A154865385-154858625
SETD9,ENSG00000155542.12,ENSG00000155542.12:s:56910060-56910394,-0.0695;-0.0516;0.1356;0.0109,2.904e-01;2.565e-01;6.644e-01;1.596e-01,1.628e-01;1.773e-01;3.161e-02;2.512e-01,0.1118;0.3093;0.0971;0.4704,0.0229;0.2332;0.2538;0.4690,s|1e1.1o1|2e1.1o1|2e2.1o1|2e3.1o1,4,4,1;0;0;0,chr5,+,56910184-56911042;56910394-56911042;56910394-56911169;56910394-56913011,56910060-56910394;56911042-56911111;56911169-56911295;56913011-56913134,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A56913134-56910060
SETD9,ENSG00000155542.12,ENSG00000155542.12:t:56911169-56911295,-0.1188;0.1188,6.049e-01;6.049e-01,4.712e-02;4.712e-02,0.9400;0.0600,0.8194;0.1806,t|1e1.1o1|1e2.2o2,2,3,0;0,chr5,+,56909743-56911169;56910394-56911169,56909593-56909743;56910060-56910394;56911169-56911295,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A56911295-56909593
C9orf85,ENSG00000155621.15,ENSG00000155621.15:s:71971505-71971618,0.1017;-0.1017,5.094e-01;5.094e-01,6.859e-02;6.859e-02,0.6549;0.3451,0.7760;0.2240,s|1e1.1o1|1e2.1o2,2,3,0;0,chr9,+,71971618-71972692;71971618-71982657,71971505-71971618;71972692-71973457;71982657-71986054,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A71986054-71971505
MCU,ENSG00000156026.14,ENSG00000156026.14:t:72834359-72834432,-0.1070;0.0001;0.0001;0.0741;0.0001;0.0049,4.939e-01;9.256e-05;9.256e-05;3.901e-01;9.256e-05;9.331e-03,5.414e-02;9.922e-01;9.922e-01;9.388e-02;9.922e-01;7.933e-01,0.8672;0.0019;0.0019;0.1253;0.0019;0.0019,0.7225;0.0043;0.0043;0.2481;0.0043;0.0262,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1,6,7,0;0;0;0;0;0,chr10,+,72692301-72834359;72693066-72834359;72712399-72834359;72715902-72834359;72736571-72834359;72760672-72834359,72692131-72692301;72692619-72693066;72712304-72712399;72715854-72715902;72736485-72736571;72760551-72760672;72834359-72834432,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A72834432-72692131
ADK,ENSG00000156110.15,ENSG00000156110.15:t:74200764-74200838,0.1256;-0.0000;-0.1212,6.692e-01;6.708e-21;6.465e-01,3.562e-02;1.000e+00;3.959e-02,0.4915;0.0072;0.5046,0.6310;0.0029;0.3637,t|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;0,chr10,+,74151343-74200764;74174618-74200764;74176886-74200764,74151202-74151343;74174416-74174618;74176551-74176886;74200764-74200838,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A74200838-74151202
DPY19L4,ENSG00000156162.16,ENSG00000156162.16:s:94761700-94761834,0.1030;-0.0640;-0.0089,5.035e-01;3.140e-01;6.741e-03,6.475e-02;1.424e-01;7.237e-01,0.7063;0.2562;0.0460,0.8430;0.1540;0.0027,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;1,chr8,+,94761834-94765183;94761834-94765711;94761834-94766612,94761700-94761834;94765183-94765314;94765711-94765809;94766612-94766685,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr8%3A94766685-94761700
