# {
#     "changing_threshold": 0.1,
#     "command": "/SAN/vyplab/alb_projects/pipelines/splicing/env/bin/voila tsv /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/builder/splicegraph.sql /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi/Control6-TDP43KD6.deltapsi.voila -f /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi_voila_tsv/Control6-TDP43KD6.psi.tsv --threshold 0.1",
#     "group_sizes": {
#         "Control6": 4,
#         "TDP43KD6": 4
#     },
#     "non_changing_threshold": 0.05,
#     "voila_version": "2.3"
# }
gene_name	gene_id	lsv_id	mean_dpsi_per_lsv_junction	probability_changing	probability_non_changing	Control6_mean_psi	TDP43KD6_mean_psi	lsv_type	num_junctions	num_exons	de_novo_junctions	seqid	strand	junctions_coords	exons_coords	ir_coords	ucsc_lsv_link
GPR161	ENSG00000143147.15	ENSG00000143147.15:t:168104477-168104909	0.0018;0.0439;0.0097;-0.0067;0.0101;0.0107;-0.0076;-0.1024;0.0270	2.203e-06;7.325e-02;1.894e-02;3.325e-03;7.908e-03;2.191e-02;4.569e-04;5.199e-01;1.637e-02	9.178e-01;3.810e-01;5.860e-01;7.380e-01;6.613e-01;5.815e-01;7.734e-01;6.442e-02;5.192e-01	0.0159;0.0346;0.1858;0.0693;0.0696;0.1083;0.0428;0.4226;0.0354	0.0300;0.0874;0.2018;0.0593;0.0956;0.1316;0.0173;0.3118;0.0693	t|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o2|1e3.2o2|1e4.1o1|1e5.1o1|1e6.1o1|1e7.1o1	9	8	0;1;0;1;1;0;1;0;1	chr1	-	168104894-168137390;168104894-168137165;168104894-168136739;168104894-168136257;168104894-168136010;168104894-168134906;168104894-168133876;168104894-168114456;168104894-168109842	168104477-168104909;168109842-168109962;168114456-168114549;168133876-168133921;168134906-168135037;168136010-168136707;168136739-168136930;168137165-168137667		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A168137667-168104477
RGL1	ENSG00000143344.16	ENSG00000143344.16:s:183636085-183636501	0.1013;-0.1013	4.825e-01;4.825e-01	6.302e-02;6.302e-02	0.1593;0.8407	0.2946;0.7054	s|1e1.1o1|1e2.1o1	2	3	1;0	chr1	+	183636501-183697403;183636501-183742126	183636085-183636501;183697403-183697512;183742126-183742289		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A183742289-183636085
RGL1	ENSG00000143344.16	ENSG00000143344.16:s:183742126-183742289	-0.1608;0.1608	6.928e-01;6.928e-01	2.025e-02;2.025e-02	0.4287;0.5713	0.2248;0.7752	s|1e1.2o2|1e2.1o1	2	3	0;1	chr1	+	183742289-183806375;183742289-183847566	183742126-183742289;183806361-183806485;183847566-183847774		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A183847774-183742126
ZNF687	ENSG00000143373.18	ENSG00000143373.18:t:151286275-151286705	-0.0143;-0.0037;0.1247;-0.0001;-0.0250;-0.0311	2.289e-02;3.149e-03;6.496e-01;1.015e-08;2.772e-02;1.057e-01	5.856e-01;7.192e-01;3.565e-02;9.952e-01;5.116e-01;3.519e-01	0.0867;0.0909;0.3950;0.0157;0.1175;0.2874	0.0582;0.0840;0.5277;0.0005;0.0727;0.2404	t|1e1.1o2|1e1.2o2|1e2.1o2|1e2.2o2|1e3.1o1|1e4.1o1	6	5	1;0;0;1;1;0	chr1	+	151281708-151286275;151282079-151286275;151282395-151286275;151282410-151286275;151283318-151286275;151286074-151286275	151281618-151282079;151282288-151282410;151283188-151283318;151285206-151286074;151286275-151286705		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A151286705-151281618
PI4KB	ENSG00000143393.17	ENSG00000143393.17:t:151324745-151324917	-0.1511;0.1511	7.893e-01;7.893e-01	1.437e-02;1.437e-02	0.2266;0.7734	0.0671;0.9329	t|1e1.1o1|1e2.1o1	2	3	0;0	chr1	-	151324917-151327271;151324917-151326172	151324745-151324917;151326172-151326373;151327271-151327715		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A151327715-151324745
MINDY1	ENSG00000143409.16	ENSG00000143409.16:s:151006312-151006902	0.0360;-0.1231;-0.0000;0.0789;-0.0000;-0.0002	1.882e-01;5.941e-01;8.300e-09;3.890e-01;8.300e-09;1.460e-03	2.330e-01;4.077e-02;9.999e-01;1.106e-01;9.999e-01;8.323e-01	0.3312;0.6015;0.0014;0.0508;0.0014;0.0254	0.3956;0.4336;0.0012;0.1501;0.0012;0.0285	s|1e1.1o5|1e1.2o5|1e1.3o5|1e1.4o5|1e1.5o5|1e2.2o2	6	3	0;0;0;0;0;1	chr1	-	151002968-151006312;151002706-151006312;151002400-151006312;151002323-151006312;151002170-151006312;151001782-151006312	151001725-151001829;151002165-151002968;151006312-151006902		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A151006902-151001725
SYT14	ENSG00000143469.20	ENSG00000143469.20:t:210013633-210013797	-0.1660;0.0700;0.0638	7.871e-01;3.305e-01;2.995e-01	1.365e-02;1.361e-01;1.521e-01	0.5277;0.2242;0.2425	0.3369;0.3213;0.3372	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr1	+	209952756-210013633;209953259-210013633;209966013-210013633	209952709-209952756;209953055-209953259;209965893-209966013;210013633-210013797		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A210013797-209952709
ADAM15	ENSG00000143537.14	ENSG00000143537.14:t:155061415-155061489	0.2196;-0.0000;-0.0000;-0.2174	8.832e-01;2.318e-07;2.318e-07;8.781e-01	4.637e-03;9.997e-01;9.997e-01;4.932e-03	0.2955;0.0026;0.0026;0.6995	0.5452;0.0017;0.0017;0.4514	t|1e2.1o1|1e3.1o1|2e1.1o1|2e2.1o1	4	4	0;0;0;0	chr1	+	155060832-155061415;155061193-155061415;155060343-155061418;155060832-155061418	155060205-155060343;155060763-155060832;155061114-155061332;155061415-155061489		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A155061489-155060205
SLC27A3	ENSG00000143554.14	ENSG00000143554.14:t:153779051-153779211	-0.0000;0.0000;0.1174;-0.1225	6.268e-21;6.268e-21;6.363e-01;6.734e-01	1.000e+00;9.999e-01;4.124e-02;3.177e-02	0.0048;0.0009;0.7321;0.2573	0.0007;0.0115;0.8647;0.1228	t|1e1.1o1|1e2.1o1|1e3.1o1|i	4	4	1;1;0;0	chr1	+	153778355-153779114;153778553-153779114;153778885-153779114;153778886-153779050	153778161-153778355;153778463-153778553;153778846-153778885;153779051-153779211	153778886-153779050	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A153779211-153778161
TTC13	ENSG00000143643.13	ENSG00000143643.13:s:230954333-230954403	-0.1092;0.0759;0.0221	5.512e-01;3.628e-01;4.593e-02	5.537e-02;1.181e-01;4.784e-01	0.8173;0.1410;0.0425	0.6881;0.2330;0.0789	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr1	-	230945454-230954333;230940556-230954333;230933861-230954333	230933779-230933861;230940440-230940556;230945389-230945454;230954333-230954403		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A230954403-230933779
TTC13	ENSG00000143643.13	ENSG00000143643.13:t:230933779-230933861	0.0312;0.0132;-0.0013;-0.1373;0.0771	1.368e-01;1.929e-02;7.560e-04;6.356e-01;3.720e-01	3.017e-01;5.806e-01;8.664e-01;3.035e-02;1.088e-01	0.0911;0.0352;0.0283;0.7401;0.1029	0.1414;0.0667;0.0213;0.5653;0.1974	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	5	6	0;1;1;0;0	chr1	-	230933861-230954333;230933861-230945389;230933861-230943806;230933861-230939386;230933861-230936158	230933779-230933861;230936158-230936637;230939386-230939496;230943806-230943898;230945389-230945454;230954333-230954403		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A230954403-230933779
LYST	ENSG00000143669.14	ENSG00000143669.14:s:235741422-235741628	0.1213;-0.1213	5.350e-01;5.350e-01	4.058e-02;4.058e-02	0.2334;0.7666	0.3997;0.6003	s|1e1.1o1|1e2.1o1	2	3	0;0	chr1	-	235738594-235741422;235734659-235741422	235734483-235734659;235737990-235738594;235741422-235741628		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A235741628-235734483
GUK1	ENSG00000143774.17	ENSG00000143774.17:t:228142645-228142721	-0.1323;0.1323	6.786e-01;6.786e-01	3.157e-02;3.157e-02	0.1783;0.8217	0.0211;0.9789	t|1e1.1o1|i	2	2	1;1	chr1	+	228141288-228142645;228141834-228142644	228141123-228141288;228142645-228142721	228141834-228142644	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A228142721-228141123
CAMKMT	ENSG00000143919.15	ENSG00000143919.15:s:44390241-44390305	-0.1153;0.0014;-0.0109;0.0000;0.1447	6.176e-01;9.097e-04;3.126e-02;3.018e-10;7.460e-01	3.875e-02;8.645e-01;5.465e-01;1.000e+00;2.018e-02	0.1416;0.0249;0.0928;0.0012;0.7503	0.0014;0.0237;0.0654;0.0014;0.9082	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	5	6	0;0;0;0;0	chr2	+	44390305-44391885;44390305-44456568;44390305-44549555;44390305-44631491;44390305-44704283	44390241-44390305;44391885-44392073;44456568-44457261;44549555-44549785;44631491-44631714;44704283-44704343		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A44704343-44390241
ZNF514	ENSG00000144026.12	ENSG00000144026.12:t:95157351-95157439	0.0101;-0.1594;0.0347;0.0638	3.373e-02;7.641e-01;1.801e-01;3.135e-01	5.350e-01;1.617e-02;2.414e-01;1.152e-01	0.0462;0.2232;0.1429;0.5861	0.0624;0.0290;0.1945;0.6930	t|1e1.1o1|1e2.1o3|1e2.2o3|1e2.3o3	4	3	1;0;1;0	chr2	-	95157439-95165031;95157439-95159240;95157439-95158965;95157439-95158860	95157351-95157439;95158860-95159848;95165031-95165413		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A95165413-95157351
SFXN5	ENSG00000144040.13	ENSG00000144040.13:s:72988258-72988348	-0.0000;-0.0000;0.1136;-0.0000;-0.1077	2.020e-05;2.020e-05;5.599e-01;2.020e-05;5.285e-01	9.959e-01;9.959e-01;5.278e-02;9.959e-01;6.163e-02	0.0036;0.0036;0.8266;0.0036;0.1601	0.0027;0.0027;0.9771;0.0027;0.0153	s|1e4.1o1|2e1.1o1|2e2.1o1|2e3.1o1|2e4.1o1	5	5	1;0;0;0;0	chr2	-	72961248-72988281;72973427-72988258;72971685-72988258;72968533-72988258;72961248-72988258	72961131-72961248;72968447-72968533;72971570-72971685;72973181-72973427;72988258-72988348		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A72988348-72961131
SFXN5	ENSG00000144040.13	ENSG00000144040.13:t:72961131-72961248	0.0001;-0.0690;0.1003;-0.0060;0.0001	6.653e-05;3.141e-01;4.935e-01;6.689e-03;6.653e-05	9.923e-01;1.439e-01;6.705e-02;7.590e-01;9.923e-01	0.0029;0.1231;0.8332;0.0420;0.0029	0.0045;0.0279;0.9581;0.0045;0.0045	t|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1|i	5	4	1;0;0;0;1	chr2	-	72961248-72988281;72961248-72988258;72961248-72968448;72961248-72967237;72961249-72967236	72961131-72961248;72967237-72967323;72968447-72968533;72988258-72988348	72961249-72967236	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A72988348-72961131
SFXN5	ENSG00000144040.13	ENSG00000144040.13:t:73058077-73058596	0.0115;0.0952;-0.0000;-0.1430;-0.0000;-0.0000	2.033e-02;4.377e-01;2.380e-06;6.235e-01;2.380e-06;2.380e-06	6.398e-01;6.776e-02;9.987e-01;2.858e-02;9.987e-01;9.987e-01	0.0023;0.6643;0.0023;0.3264;0.0023;0.0023	0.0431;0.7904;0.0022;0.1595;0.0022;0.0022	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o2|1e5.2o2	6	6	0;0;0;0;0;0	chr2	-	73058596-73075581;73058596-73071604;73058596-73071040;73058596-73070460;73058596-73059094;73058596-73059008	73058077-73058596;73059008-73059180;73070460-73070567;73071040-73071330;73071604-73071728;73075581-73075619		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A73075619-73058077
PKP4	ENSG00000144283.22	ENSG00000144283.22:s:158533180-158533316	0.0000;-0.1002;0.1002	6.541e-21;5.156e-01;5.154e-01	1.000e+00;6.785e-02;6.802e-02	0.0008;0.7462;0.2529	0.0009;0.6368;0.3623	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr2	+	158533316-158533438;158533316-158577271;158533316-158603070	158533180-158533316;158533438-158533534;158577271-158577383;158603070-158603104		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A158603104-158533180
UBR3	ENSG00000144357.18	ENSG00000144357.18:s:169875791-169875949	-0.1213;0.1213	6.031e-01;6.031e-01	4.188e-02;4.188e-02	0.7213;0.2787	0.5685;0.4315	s|1e1.1o1|1e2.1o1	2	3	0;1	chr2	+	169875949-169877494;169875949-169878525	169875791-169875949;169877494-169877637;169878525-169878574		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A169878574-169875791
UBR3	ENSG00000144357.18	ENSG00000144357.18:s:170006990-170007202	0.1158;-0.1158	6.140e-01;6.140e-01	4.340e-02;4.340e-02	0.5342;0.4658	0.6668;0.3332	s|1e1.1o1|2e1.1o1	2	2	0;0	chr2	+	170007190-170008804;170007202-170008804	170006990-170007202;170008804-170008940		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A170008940-170006990
METTL21A	ENSG00000144401.14	ENSG00000144401.14:t:207624229-207624566	0.0327;0.1248;-0.1746;-0.0129;0.0135	8.328e-02;6.422e-01;8.674e-01;8.220e-04;2.219e-02	3.845e-01;3.767e-02;6.923e-03;6.808e-01;5.777e-01	0.0478;0.2896;0.5397;0.0529;0.0735	0.0943;0.4260;0.3468;0.0224;0.1078	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o2|1e4.2o2	5	5	0;0;0;1;0	chr2	-	207624404-207625677;207624404-207625265;207624404-207625062;207624404-207624891;207624404-207624842	207624229-207624566;207624842-207624983;207625062-207625262;207625265-207625379;207625677-207625928		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A207625928-207624229
UNC80	ENSG00000144406.19	ENSG00000144406.19:s:209839222-209839436	0.3067;-0.3067	9.159e-01;9.159e-01	2.157e-03;2.157e-03	0.3567;0.6433	0.6842;0.3158	s|1e1.1o1|2e1.1o1	2	2	0;0	chr2	+	209839430-209840542;209839436-209840542	209839222-209839436;209840542-209840648		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A209840648-209839222
GOLGA4	ENSG00000144674.16	ENSG00000144674.16:s:37251395-37251484	-0.0000;-0.0000;-0.0999;0.1000	6.541e-21;6.541e-21;5.099e-01;5.112e-01	1.000e+00;1.000e+00;6.929e-02;6.880e-02	0.0009;0.0009;0.8021;0.1962	0.0008;0.0008;0.6850;0.3135	s|1e4.1o1|2e1.1o1|2e2.1o1|2e3.1o1	4	5	0;0;0;0	chr3	+	37251467-37282092;37251484-37266842;37251484-37273536;37251484-37281958	37251395-37251484;37266842-37267255;37273536-37273601;37281958-37281985;37282092-37282272		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A37282272-37251395
GOLGA4	ENSG00000144674.16	ENSG00000144674.16:s:37282092-37282272	-0.1124;0.0632;0.0373;0.0000	5.971e-01;2.375e-01;1.546e-02;6.541e-21	4.729e-02;2.005e-01;4.889e-01;1.000e+00	0.8573;0.1125;0.0273;0.0006	0.7415;0.1890;0.0711;0.0007	s|1e1.1o1|1e2.1o1|1e3.1o2|1e4.1o1	4	5	0;0;1;0	chr3	+	37282272-37286014;37282272-37289235;37282272-37294979;37282272-37366080	37282092-37282272;37286014-37286061;37289235-37289291;37294979-37295077;37366080-37366751		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A37366751-37282092
PTPRG	ENSG00000144724.20	ENSG00000144724.20:s:62273691-62273844	0.1622;-0.1622	8.461e-01;8.461e-01	7.780e-03;7.780e-03	0.0412;0.9588	0.2159;0.7841	s|1e2.1o1|2e1.1o1	2	3	1;0	chr3	+	62273826-62292614;62273844-62275873	62273691-62273844;62275873-62275966;62292614-na		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A62292624-62273691
PTPRG	ENSG00000144724.20	ENSG00000144724.20:t:62243576-62243898	0.1085;-0.1085	5.295e-01;5.295e-01	5.496e-02;5.496e-02	0.7521;0.2479	0.8904;0.1096	t|1e1.1o1|1e2.1o1	2	3	0;0	chr3	+	62218983-62243807;62231311-62243807	62218851-62218983;62231225-62231311;62243576-62243898		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A62243898-62218851
UBA3	ENSG00000144744.17	ENSG00000144744.17:s:69080334-69080408	-0.1308;0.1308	6.369e-01;6.369e-01	3.468e-02;3.468e-02	0.7649;0.2351	0.6161;0.3839	s|1e1.1o1|1e2.1o1	2	3	0;0	chr3	-	69080153-69080334;69077918-69080334	69077798-69077918;69079744-69080153;69080334-69080408		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A69080408-69077798
UBA3	ENSG00000144744.17	ENSG00000144744.17:t:69077798-69077918	0.1025;-0.1025	5.321e-01;5.321e-01	6.282e-02;6.282e-02	0.1219;0.8781	0.2373;0.7627	t|1e1.1o1|1e2.1o1	2	3	0;0	chr3	-	69077918-69080334;69077918-69080112	69077798-69077918;69079744-69080153;69080334-69080408		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A69080408-69077798
NXPE3	ENSG00000144815.16	ENSG00000144815.16:t:101781706-101782290	0.1133;0.0000;0.0000;-0.0916;-0.0187	5.828e-01;6.541e-21;6.541e-21;4.715e-01;4.730e-02	5.089e-02;1.000e+00;1.000e+00;7.867e-02;4.843e-01	0.5702;0.0005;0.0005;0.2342;0.1900	0.6975;0.0048;0.0005;0.1327;0.1690	t|1e1.1o1|1e2.1o4|1e2.2o4|1e2.3o4|1e2.4o4	5	3	0;1;1;0;0	chr3	+	101779324-101782110;101779598-101782110;101779750-101782110;101779900-101782110;101779934-101782110	101779202-101779324;101779442-101779934;101781706-101782290		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A101782290-101779202
TMEM44	ENSG00000145014.18	ENSG00000145014.18:s:194604287-194604445	-0.0000;-0.0018;-0.0207;-0.0009;0.1045;-0.0351	6.247e-08;6.734e-04;1.356e-01;2.710e-04;4.961e-01;1.054e-01	9.998e-01;8.930e-01;2.991e-01;9.542e-01;5.903e-02;3.478e-01	0.0015;0.0203;0.2379;0.0121;0.6420;0.0710	0.0015;0.0101;0.2031;0.0015;0.7784;0.0015	s|1e3.1o1|2e1.1o1|2e2.1o2|2e2.2o2|2e3.1o1|i	6	4	0;0;0;0;0;1	chr3	-	194588639-194604314;194597329-194604287;194593073-194604287;194593070-194604287;194588639-194604287;194597330-194604286	194587673-194588639;194593041-194593073;194596869-194597329;194604287-194604445	194597330-194604286	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A194604445-194587673
DCAF1	ENSG00000145041.16	ENSG00000145041.16:s:51496734-51496780	-0.0500;-0.1193;0.1971	2.354e-01;5.959e-01;8.670e-01	1.969e-01;4.378e-02;6.228e-03	0.2692;0.3342;0.3961	0.1891;0.1912;0.6177	s|1e1.1o2|1e1.2o2|1e2.1o1	3	3	1;1;0	chr3	-	51492513-51496734;51492488-51496734;51483836-51496734	51483719-51483838;51492389-51492513;51496734-51496780		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A51496780-51483719
RNF175	ENSG00000145428.15	ENSG00000145428.15:t:153710160-153710489	-0.1180;0.1180	6.226e-01;6.226e-01	4.134e-02;4.134e-02	0.3322;0.6678	0.2063;0.7937	t|1e1.1o2|1e2.1o1	2	3	1;0	chr4	-	153710489-153715529;153710489-153712475	153710160-153710489;153712475-153712817;153712914-153715662		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A153715662-153710160
CYP4V2	ENSG00000145476.16	ENSG00000145476.16:t:186205200-186205302	0.0842;-0.1121;0.0070;0.0000	3.979e-01;5.751e-01;7.107e-02;2.536e-06	8.673e-02;5.086e-02;4.223e-01;9.989e-01	0.6730;0.1982;0.1306;0.0018	0.7920;0.0611;0.1387;0.0032	t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1	4	4	0;0;1;0	chr4	+	186201342-186205200;186204457-186205200;186204464-186205200;186205058-186205200	186201157-186201342;186204381-186204464;186204837-186205058;186205200-186205302		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A186205302-186201157
GIN1	ENSG00000145723.17	ENSG00000145723.17:t:103104541-103104846	-0.1010;0.0077;0.0928	4.968e-01;2.522e-02;4.677e-01	7.519e-02;5.692e-01;7.663e-02	0.1374;0.0447;0.8097	0.0042;0.0590;0.9369	t|1e1.1o1|1e2.1o2|1e2.2o2	3	3	0;1;0	chr5	-	103104846-103108569;103104846-103106720;103104846-103106716	103104541-103104846;103106564-103106909;103108569-103108714		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A103108714-103104541
PPIP5K2	ENSG00000145725.20	ENSG00000145725.20:s:103186320-103186439	-0.1434;0.1434	6.823e-01;6.823e-01	2.601e-02;2.601e-02	0.5914;0.4086	0.4289;0.5711	s|1e1.1o1|1e2.1o1	2	3	0;0	chr5	+	103186439-103187314;103186439-103190842	103186320-103186439;103187314-103187376;103190842-103191058		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A103191058-103186320
PAM	ENSG00000145730.21	ENSG00000145730.21:t:102987518-102987571	0.1196;-0.1196	5.186e-01;5.186e-01	4.300e-02;4.300e-02	0.4500;0.5500	0.6223;0.3777	t|1e1.1o1|1e2.1o1	2	3	1;1	chr5	+	102961229-102987518;102974436-102987518	102961158-102961229;102974116-102974837;102987518-102987571		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A102987571-102961158
GTF2H2	ENSG00000145736.14	ENSG00000145736.14:s:71067296-71067652	-0.1221;0.1192;-0.0063;0.0224	5.467e-01;5.483e-01;5.256e-03;9.005e-02	4.217e-02;4.416e-02;7.797e-01;3.810e-01	0.5861;0.3124;0.0365;0.0545	0.4083;0.4898;0.0033;0.0828	s|1e1.1o1|1e2.1o1|2e1.1o1|2e2.1o1	4	3	0;0;0;0	chr5	-	71065222-71067494;71062796-71067494;71065222-71067296;71062796-71067296	71062708-71062799;71065125-71065222;71067296-71067652		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A71067652-71062708
SLC30A5	ENSG00000145740.19	ENSG00000145740.19:s:69102572-69103128	-0.1233;0.0866;0.0048	6.258e-01;4.267e-01;2.182e-03	3.941e-02;9.222e-02;8.275e-01	0.2883;0.7052;0.0068	0.1304;0.8275;0.0349	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr5	+	69103128-69103962;69103128-69104631;69103128-69108349	69102572-69103128;69103962-69104434;69104631-69104740;69108349-69108436		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A69108436-69102572
ARHGAP26	ENSG00000145819.18	ENSG00000145819.18:t:142873400-142873495	-0.1067;-0.0026;0.0000;0.1304	5.263e-01;1.417e-03;2.495e-06;6.582e-01	5.769e-02;8.938e-01;9.984e-01;3.236e-02	0.9505;0.0247;0.0030;0.0254	0.8132;0.0030;0.0030;0.1804	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	0;0;0;1	chr5	+	142770915-142873400;142771375-142873400;142772850-142873400;142872781-142873400	na-142872781;142770377-142770915;142771119-142771375;142772717-142772850;142873400-142873495		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A142873495-142770377
TBC1D7	ENSG00000145979.18	ENSG00000145979.18:s:13326787-13326963	-0.1294;0.1294	6.802e-01;6.802e-01	3.056e-02;3.056e-02	0.4913;0.5087	0.3552;0.6448	s|1e1.1o1|1e2.1o1	2	3	0;0	chr6	-	13325174-13326787;13321095-13326787	13318718-13321095;13325094-13325174;13326787-13326963		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A13326963-13318718
TBC1D7	ENSG00000145979.18	ENSG00000145979.18:t:13318718-13321095	0.1000;-0.1000	5.112e-01;5.112e-01	6.697e-02;6.697e-02	0.3183;0.6817	0.4322;0.5678	t|1e1.1o1|1e2.1o1	2	3	0;0	chr6	-	13321095-13326787;13321095-13325094	13318718-13321095;13325094-13325174;13326787-13326963		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A13326963-13318718
FAM193B	ENSG00000146067.16	ENSG00000146067.16:t:177538905-177539351	0.0208;-0.1436;-0.0000;0.1219;-0.0083;0.0140	9.984e-02;7.130e-01;6.643e-08;6.294e-01;7.917e-04;2.648e-03	3.639e-01;2.391e-02;9.982e-01;3.940e-02;7.581e-01;6.648e-01	0.2317;0.5146;0.0095;0.1796;0.0471;0.0181	0.2581;0.3483;0.0006;0.3246;0.0137;0.0542	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|2e1.1o1|2e2.1o1	6	5	0;0;0;0;1;0	chr5	-	177539147-177554249;177539147-177553168;177539147-177552042;177539147-177547168;177539042-177554249;177539042-177553168	177538905-177539351;177547168-177547228;177552042-177552131;177553168-177553359;177554249-177554563		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A177554563-177538905
FAXC	ENSG00000146267.12	ENSG00000146267.12:s:99342898-99343033	-0.1300;0.1300	6.790e-01;6.790e-01	3.068e-02;3.068e-02	0.8751;0.1249	0.7329;0.2671	s|1e1.1o1|1e2.1o1	2	3	0;0	chr6	-	99333547-99342898;99291820-99342898	99291704-99291820;99333351-99333547;99342898-99343033		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A99343033-99291704
FAXC	ENSG00000146267.12	ENSG00000146267.12:t:99291704-99291820	0.0546;0.1017;-0.1758	1.476e-01;5.184e-01;9.006e-01	2.880e-01;6.287e-02;4.262e-03	0.0620;0.2134;0.7229	0.1332;0.3306;0.5368	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;1;0	chr6	-	99291820-99342898;99291820-99333351;99291820-99323444	99291704-99291820;99323444-99323667;99333351-99333547;99342898-99343033		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A99343033-99291704
