# {
#     "changing_threshold": 0.1,
#     "command": "/SAN/vyplab/alb_projects/pipelines/splicing/env/bin/voila tsv /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/builder/splicegraph.sql /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi/Control17-TDP43KD17.deltapsi.voila -f /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi_voila_tsv/Control17-TDP43KD17.psi.tsv --threshold 0.1",
#     "group_sizes": {
#         "Control17": 4,
#         "TDP43KD17": 4
#     },
#     "non_changing_threshold": 0.05,
#     "voila_version": "2.3"
# }
gene_name	gene_id	lsv_id	mean_dpsi_per_lsv_junction	probability_changing	probability_non_changing	Control17_mean_psi	TDP43KD17_mean_psi	lsv_type	num_junctions	num_exons	de_novo_junctions	seqid	strand	junctions_coords	exons_coords	ir_coords	ucsc_lsv_link
CAND2	ENSG00000144712.12	ENSG00000144712.12:s:12831465-12831572	0.1291;-0.0000;-0.1268	6.529e-01;3.657e-07;6.410e-01	3.932e-02;9.994e-01;4.216e-02	0.8285;0.0033;0.1683	0.9798;0.0027;0.0177	s|1e1.1o1|1e2.1o1|i	3	3	0;0;1	chr3	+	12831572-12833755;12831572-12850659;12831573-12833754	12831465-12831572;12833755-12834804;12850659-12850860	12831573-12833754	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A12850860-12831465
SLC25A26	ENSG00000144741.18	ENSG00000144741.18:t:66243203-66243312	0.1291;-0.1291	6.577e-01;6.577e-01	3.688e-02;3.688e-02	0.6336;0.3664	0.7746;0.2254	t|1e1.1o1|1e2.1o1	2	3	0;0	chr3	+	66221127-66243203;66236700-66243203	66220742-66221127;66236544-66236700;66243203-66243312		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A66243312-66220742
TRPC1	ENSG00000144935.16	ENSG00000144935.16:s:142724034-142724731	-0.0972;-0.0321;0.1496	4.689e-01;1.132e-01;6.825e-01	7.494e-02;3.409e-01;2.692e-02	0.5495;0.0943;0.3656	0.4132;0.0534;0.5313	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;1;0	chr3	+	142724731-142736379;142724731-142743485;142724731-142748258	142724034-142724731;142736379-142736533;142743485-142743586;142748258-142748460		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A142748460-142724034
TMEM44	ENSG00000145014.18	ENSG00000145014.18:t:194587673-194588639	-0.0000;0.2092;-0.0038;-0.1438;-0.0456	1.331e-08;8.765e-01;6.600e-02;7.274e-01;2.000e-01	9.999e-01;6.276e-03;4.451e-01;2.485e-02;2.330e-01	0.0016;0.5383;0.0886;0.2098;0.1564	0.0015;0.7737;0.0806;0.0522;0.0878	t|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1|i	5	4	0;0;0;0;1	chr3	-	194588639-194604314;194588639-194604287;194588639-194593041;194588639-194589768;194588640-194589767	194587673-194588639;194589768-194590209;194593041-194593073;194604287-194604445	194588640-194589767	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A194604445-194587673
RUBCN	ENSG00000145016.16	ENSG00000145016.16:s:197700460-197701146	0.1865;-0.1758;-0.0002	9.019e-01;8.698e-01;2.321e-07	5.270e-03;7.967e-03;9.927e-01	0.2468;0.7377;0.0178	0.4439;0.5482;0.0065	s|1e1.1o1|1e2.1o1|1e3.1o2	3	4	0;0;0	chr3	-	197699231-197700613;197697049-197700613;197695981-197700613	197695866-197695981;197696954-197697049;197699187-197699231;197700460-197701146		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A197701146-197695866
RUBCN	ENSG00000145016.16	ENSG00000145016.16:t:197696954-197697049	-0.1330;0.1018;0.0081	6.896e-01;5.053e-01;6.300e-04	3.069e-02;7.216e-02;7.766e-01	0.6568;0.3271;0.0165	0.5058;0.4516;0.0417	t|1e1.1o1|1e2.1o1|i	3	3	0;0;1	chr3	-	197697049-197700613;197697049-197699187;197697050-197699186	197696954-197697049;197699187-197699231;197700460-197701146	197697050-197699186	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A197701146-197696954
DCAF1	ENSG00000145041.16	ENSG00000145041.16:s:51414624-51414857	-0.1457;0.1457	8.552e-01;8.552e-01	3.401e-03;3.401e-03	0.1750;0.8250	0.0111;0.9889	s|1e1.1o1|2e1.1o1	2	2	1;0	chr3	-	51414043-51414645;51414043-51414624	51413950-51414043;51414624-51414857		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A51414857-51413950
DCAF1	ENSG00000145041.16	ENSG00000145041.16:s:51499873-51500015	-0.2484;0.0332;0.1963	9.752e-01;9.869e-02;8.692e-01	7.850e-04;3.570e-01;7.006e-03	0.3873;0.0306;0.5882	0.1319;0.0842;0.7853	s|1e1.1o1|1e2.2o2|1e3.1o1	3	4	0;1;0	chr3	-	51496780-51499873;51492488-51499873;51483836-51499873	51483719-51483838;51492389-51492513;51496734-51496780;51499873-51500015		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A51500015-51483719
DCAF1	ENSG00000145041.16	ENSG00000145041.16:t:51483719-51483838	0.2587;-0.1300;-0.1106	9.637e-01;6.951e-01;5.694e-01	1.026e-03;3.082e-02;5.536e-02	0.3977;0.2413;0.3644	0.6775;0.0999;0.2279	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;1	chr3	-	51483836-51499873;51483836-51496734;51483836-51492389	51483719-51483838;51492389-51492513;51496734-51496780;51499873-51500015		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A51500015-51483719
STXBP5L	ENSG00000145087.13	ENSG00000145087.13:t:120909571-120909767	-0.7329;0.3288;0.2777;0.0455	1.000e+00;9.998e-01;9.863e-01;1.664e-01	0.000e+00;5.069e-08;3.216e-04;2.642e-01	0.9051;0.0020;0.0523;0.0323	0.1972;0.3541;0.3401;0.1051	t|1e1.1o3|1e1.2o3|1e1.3o3|1e2.1o1	4	3	0;1;1;0	chr3	+	120908334-120909571;120908416-120909571;120908428-120909571;120909191-120909571	120908072-120908428;120909102-120909191;120909571-120909767		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A120909767-120908072
DGKQ	ENSG00000145214.14	ENSG00000145214.14:s:966466-966527	-0.1380;0.1380	5.739e-01;5.739e-01	3.626e-02;3.626e-02	0.4399;0.5601	0.2500;0.7500	s|1e1.1o2|1e1.2o2	2	2	0;0	chr4	-	966301-966466;966078-966466	965928-966301;966466-966527		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A966527-965928
FIP1L1	ENSG00000145216.16	ENSG00000145216.16:s:53391009-53391139	0.1189;-0.1103;-0.0081	6.720e-01;5.932e-01;6.021e-08	1.836e-02;3.618e-02;6.881e-01	0.1676;0.7803;0.0496	0.2900;0.6668;0.0393	s|1e1.1o1|1e2.1o2|1e2.2o2	3	3	0;0;1	chr4	+	53391139-53391430;53391139-53399730;53391139-53399736	53391009-53391139;53391430-53391498;53399730-53399839		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A53399839-53391009
ANK2	ENSG00000145362.21	ENSG00000145362.21:s:112904455-112906508	-0.0001;0.0000;0.0000;0.1510;-0.0131;-0.1148	1.437e-04;7.051e-21;7.051e-21;8.536e-01;8.394e-03;5.960e-01	9.010e-01;1.000e+00;1.000e+00;6.330e-03;6.548e-01;5.000e-02	0.0244;0.0009;0.0009;0.0221;0.0497;0.9042	0.0264;0.0010;0.0010;0.1862;0.0170;0.7686	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1	6	7	1;0;0;1;0;0	chr4	+	112904514-112917376;112904514-112949105;112904514-113026101;112904514-113027489;112904514-113151080;112904514-113174416	112904455-112906508;112917376-na;112949105-112949215;113026101-113026432;113027489-na;113151080-113151208;113174416-113174517		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A113174517-112904455
ANK2	ENSG00000145362.21	ENSG00000145362.21:s:113330246-113330470	-0.1945;0.1945	9.380e-01;9.380e-01	2.530e-03;2.530e-03	0.5757;0.4243	0.3747;0.6253	s|1e1.1o1|1e2.1o1	2	3	0;0	chr4	+	113330470-113331972;113330470-113333054	113330246-113330470;113331647-113332070;113332985-113333208		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A113333208-113330246
ANK2	ENSG00000145362.21	ENSG00000145362.21:s:113350228-113351700	-0.3273;0.3273	9.997e-01;9.997e-01	7.536e-07;7.535e-07	0.6540;0.3460	0.3214;0.6786	s|1e1.1o1|1e2.1o1	2	3	0;0	chr4	+	113350249-113353045;113350249-113360823	113350228-113351700;113353045-113353764;113359643-113360897		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A113360897-113350228
ANK2	ENSG00000145362.21	ENSG00000145362.21:s:113373285-113373449	0.0000;0.1565;0.0000;-0.1569	7.051e-21;8.334e-01;7.051e-21;8.350e-01	1.000e+00;1.164e-02;1.000e+00;1.150e-02	0.0004;0.4789;0.0004;0.5204	0.0006;0.6443;0.0006;0.3545	s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1	4	4	0;0;0;0	chr4	+	113373449-113374732;113373449-113374764;113373449-113378090;113373449-113381457	113373285-113373449;113374732-113375667;113378090-113378181;113381457-113384221		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A113384221-113373285
ANK2	ENSG00000145362.21	ENSG00000145362.21:t:113174416-113174517	0.0551;0.0005;-0.1449;0.0001;0.0000;0.0000;0.0000;0.0336;-0.0000	2.571e-01;3.193e-06;7.529e-01;1.038e-07;7.051e-21;7.051e-21;7.051e-21;1.026e-01;7.052e-21	1.860e-01;9.804e-01;2.142e-02;9.975e-01;1.000e+00;1.000e+00;1.000e+00;3.516e-01;9.999e-01	0.5817;0.0004;0.3190;0.0004;0.0004;0.0004;0.0004;0.0938;0.0078	0.6505;0.0223;0.1672;0.0110;0.0006;0.0006;0.0006;0.1462;0.0006	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1|1e7.1o1|1e8.1o1|1e9.1o1	9	10	0;0;0;1;0;0;0;0;0	chr4	+	112904514-113174416;112949215-113174416;113049812-113174416;113095109-113174416;113113779-113174416;113117418-113174416;113146003-113174416;113151124-113174416;113174044-113174416	na-113095109;112904455-112906508;112949105-112949215;113049522-113049812;113113723-113113779;113116697-113117418;113145632-113146003;113151080-113151208;113174018-113174044;113174416-113174517		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A113174517-112904455
ANK2	ENSG00000145362.21	ENSG00000145362.21:t:113332985-113333208	0.2221;-0.2221	9.532e-01;9.532e-01	1.953e-03;1.953e-03	0.4502;0.5498	0.6733;0.3267	t|1e1.1o1|1e2.1o1	2	3	0;0	chr4	+	113330470-113333054;113332070-113333054	113330246-113330470;113331647-113332070;113332985-113333208		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A113333208-113330246
ANK2	ENSG00000145362.21	ENSG00000145362.21:t:113359643-113360897	0.0007;0.0000;0.3532;-0.3711	3.208e-07;7.051e-21;1.000e+00;1.000e+00	9.712e-01;1.000e+00;9.723e-14;2.887e-15	0.0106;0.0004;0.1977;0.7911	0.0262;0.0006;0.5447;0.4252	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	1;0;0;0	chr4	+	113346022-113360823;113348308-113360823;113350249-113360823;113359299-113360823	113345900-113347792;113347796-113348308;113350228-113351700;113357694-113359299;113359643-113360897		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A113360897-113345900
ANK2	ENSG00000145362.21	ENSG00000145362.21:t:113373090-113373173	-0.1075;0.1075	5.725e-01;5.725e-01	5.016e-02;5.016e-02	0.8549;0.1451	0.7361;0.2639	t|1e1.1o1|1e2.1o1	2	3	0;0	chr4	+	113369805-113373090;113372625-113373090	113369514-113369805;113370677-113372625;113373090-113373173		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A113373173-113369514
SKP2	ENSG00000145604.17	ENSG00000145604.17:t:36194993-36196849	-0.0000;-0.2238;0.2239	5.979e-07;9.211e-01;9.203e-01	9.991e-01;3.309e-03;3.353e-03	0.0036;0.3622;0.6342	0.0032;0.1171;0.8795	t|1e1.1o1|1e2.1o1|i	3	3	0;0;1	chr5	+	36177292-36194993;36192695-36194993;36192696-36194992	36177185-36177292;36192621-36192695;36194993-36196849	36192696-36194992	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A36196849-36177185
LHFPL2	ENSG00000145685.14	ENSG00000145685.14:t:78632260-78632368	-0.0000;-0.1307;0.1422;-0.0001	7.051e-21;7.219e-01;8.091e-01;2.295e-07	1.000e+00;2.202e-02;1.203e-02;9.944e-01	0.0011;0.9465;0.0354;0.0138	0.0009;0.8146;0.1757;0.0056	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	0;0;1;0	chr5	-	78632368-78766758;78632368-78648499;78632368-78647438;78632368-78642010	78632260-78632368;78642010-78642162;78647438-78647574;78648499-78648895;78766758-78766864		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A78766864-78632260
GIN1	ENSG00000145723.17	ENSG00000145723.17:t:103104541-103104846	0.0290;0.0925;-0.1391	1.158e-01;4.295e-01;7.004e-01	3.368e-01;1.015e-01;2.875e-02	0.0557;0.0145;0.9222	0.1095;0.1286;0.7597	t|1e1.1o1|1e2.1o2|1e2.2o2	3	3	0;1;0	chr5	-	103104846-103108569;103104846-103106720;103104846-103106716	103104541-103104846;103106564-103106909;103108569-103108714		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A103108714-103104541
PPIP5K2	ENSG00000145725.20	ENSG00000145725.20:s:103180021-103180188	0.1886;-0.1886	9.635e-01;9.635e-01	5.457e-04;5.457e-04	0.3285;0.6715	0.5171;0.4829	s|1e1.1o1|1e2.1o1	2	3	0;0	chr5	+	103180188-103183234;103180188-103184672	103180021-103180188;103183234-103183407;103184243-103184744		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A103184744-103180021
PPIP5K2	ENSG00000145725.20	ENSG00000145725.20:s:103184243-103184744	0.0000;0.1514;-0.1515	7.051e-21;8.293e-01;8.294e-01	1.000e+00;1.101e-02;1.100e-02	0.0007;0.3482;0.6511	0.0007;0.5084;0.4909	s|1e1.1o1|2e1.1o1|2e2.1o1	3	3	1;0;0	chr5	+	103184740-103186320;103184744-103186320;103184744-103190842	103184243-103184744;103186320-103186439;103190842-103191058		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A103191058-103184243
PPIP5K2	ENSG00000145725.20	ENSG00000145725.20:t:103184243-103184744	-0.1392;0.1392	7.792e-01;7.792e-01	1.597e-02;1.597e-02	0.7146;0.2854	0.5724;0.4276	t|1e1.1o1|1e2.1o1	2	3	0;0	chr5	+	103180188-103184672;103183407-103184672	103180021-103180188;103183234-103183407;103184243-103184744		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A103184744-103180021
SLC30A5	ENSG00000145740.19	ENSG00000145740.19:s:69102572-69103128	-0.1110;0.1022;0.0007	5.556e-01;5.068e-01;7.005e-04	5.726e-02;7.029e-02;8.539e-01	0.3174;0.6582;0.0234	0.1845;0.7873;0.0288	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr5	+	69103128-69103962;69103128-69104631;69103128-69108349	69102572-69103128;69103962-69104434;69104631-69104740;69108349-69108436		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A69108436-69102572
ARHGAP26	ENSG00000145819.18	ENSG00000145819.18:s:143207198-143207308	0.1055;-0.1055	5.342e-01;5.342e-01	6.459e-02;6.459e-02	0.0078;0.9922	0.1481;0.8519	s|1e1.2o2|1e2.1o1	2	3	0;0	chr5	+	143207308-143207444;143207308-143213997	143207198-143207308;143207383-143207473;143213997-143214088		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A143214088-143207198
ARHGAP26	ENSG00000145819.18	ENSG00000145819.18:s:143213997-143214088	-0.0000;0.1377;0.1468;-0.3034	1.657e-09;7.486e-01;8.055e-01;9.982e-01	1.000e+00;1.957e-02;1.319e-02;1.384e-05	0.0018;0.0157;0.0302;0.9526	0.0013;0.1689;0.1848;0.6511	s|1e1.1o2|2e1.1o2|2e1.2o2|2e2.1o1	4	3	0;0;1;0	chr5	+	143214085-143216187;143214088-143216187;143214088-143216190;143214088-143222358	143213997-143214088;143216187-143216833;143222358-143229011		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A143229011-143213997
ARHGAP26	ENSG00000145819.18	ENSG00000145819.18:t:142873400-142873495	0.0807;0.0023;-0.0000;-0.1005	3.821e-01;9.770e-04;1.018e-05;4.587e-01	9.870e-02;9.054e-01;9.970e-01;7.088e-02	0.7608;0.0039;0.0039;0.2311	0.8838;0.0242;0.0029;0.0878	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	0;0;0;1	chr5	+	142770915-142873400;142771375-142873400;142772850-142873400;142872781-142873400	na-142872781;142770377-142770915;142771119-142771375;142772717-142772850;142873400-142873495		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A142873495-142770377
ARHGAP26	ENSG00000145819.18	ENSG00000145819.18:t:143213997-143214088	-0.0052;-0.0000;-0.1009;0.1088;-0.0005;0.0041	3.581e-03;4.231e-07;4.845e-01;5.189e-01;1.944e-04;1.374e-03	8.241e-01;9.996e-01;7.123e-02;6.140e-02;9.660e-01;8.604e-01	0.0269;0.0019;0.7236;0.2371;0.0125;0.0019	0.0014;0.0014;0.5600;0.3915;0.0085;0.0298	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|i	6	6	0;0;0;0;1;1	chr5	+	143147381-143213997;143165444-143213997;143207308-143213997;143207473-143213997;143210429-143213997;143207474-143213996	na-143210429;143147231-143147516;143164913-143165444;143207198-143207308;143207383-143207473;143213997-143214088	143207474-143213996	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A143214088-143147231
TNIP1	ENSG00000145901.16	ENSG00000145901.16:s:151080880-151081084	-0.0000;-0.1015;0.1139	7.052e-21;5.212e-01;6.136e-01	9.999e-01;6.736e-02;4.522e-02	0.0105;0.8321;0.1543	0.0006;0.7298;0.2696	s|1e1.1o1|1e2.1o2|1e3.1o1	3	4	0;0;0	chr5	-	151080359-151080880;151065131-151080880;151063747-151080880	151063613-151063747;151064960-151065131;151080073-151080359;151080880-151081084		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A151081084-151063613
TBC1D7	ENSG00000145979.18	ENSG00000145979.18:t:13318718-13321095	0.2082;-0.2082	9.681e-01;9.681e-01	6.882e-04;6.882e-04	0.3253;0.6747	0.5405;0.4595	t|1e1.1o1|1e2.1o1	2	3	0;0	chr6	-	13321095-13326787;13321095-13325094	13318718-13321095;13325094-13325174;13326787-13326963		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A13326963-13318718
TRIM41	ENSG00000146063.20	ENSG00000146063.20:s:181230744-181230839	-0.1595;0.0000;0.1592	8.795e-01;7.304e-21;8.795e-01	5.074e-03;1.000e+00;5.106e-03	0.9141;0.0009;0.0849	0.7574;0.0012;0.2414	s|1e1.1o1|1e2.1o2|i	3	3	0;1;0	chr5	+	181230839-181232659;181230839-181232920;181230840-181232658	181230744-181230839;181232659-181232889;181232920-181233061	181230840-181232658	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A181233061-181230744
TRIM41	ENSG00000146063.20	ENSG00000146063.20:s:181232659-181232889	0.0031;-0.3557;0.0196;0.2937	3.494e-05;1.000e+00;1.815e-02;9.998e-01	8.953e-01;3.247e-11;5.734e-01;1.772e-07	0.0122;0.7085;0.0685;0.2114	0.0337;0.3505;0.1037;0.5047	s|1e1.2o2|1e2.1o1|1e3.1o2|i	4	4	1;0;0;0	chr5	+	181232889-181232966;181232889-181233413;181232889-181233636;181232890-181232919	181232659-181232889;181232920-181233061;181233409-181233524;181233636-181233763	181232890-181232919	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A181233763-181232659
TRIM41	ENSG00000146063.20	ENSG00000146063.20:t:181233409-181233524	-0.3741;0.0090;0.3338	1.000e+00;5.406e-04;1.000e+00	4.882e-11;7.617e-01;3.290e-09	0.7651;0.0061;0.2270	0.3913;0.0445;0.5624	t|1e1.1o1|1e2.1o1|i	3	3	0;1;0	chr5	+	181232889-181233413;181233061-181233413;181233062-181233408	181232659-181232889;181232920-181233061;181233409-181233524	181233062-181233408	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A181233524-181232659
TRIM41	ENSG00000146063.20	ENSG00000146063.20:t:181233636-181233763	0.0125;-0.1863;-0.0000;0.1666	9.094e-03;9.239e-01;7.305e-21;8.567e-01	6.392e-01;3.140e-03;9.999e-01;8.899e-03	0.0813;0.5980;0.0105;0.3082	0.0998;0.4140;0.0061;0.4840	t|1e1.1o1|1e2.1o1|2e2.1o1|i	4	3	0;0;1;0	chr5	+	181232889-181233636;181233435-181233636;181233435-181233716;181233525-181233635	181232659-181232889;181233409-181233524;181233636-181233763	181233525-181233635	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A181233763-181232659
FAM193B	ENSG00000146067.16	ENSG00000146067.16:s:177532443-177532641	0.1336;0.0081;-0.1962;0.0251	6.891e-01;3.602e-03;9.673e-01;8.327e-02	3.121e-02;6.867e-01;6.584e-04;3.945e-01	0.3777;0.0519;0.3087;0.2545	0.5317;0.0653;0.1079;0.2941	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	0;0;0;0	chr5	-	177532200-177532443;177532131-177532443;177531521-177532443;177525205-177532443	177524774-177525487;177531282-177531834;177531953-177532131;177532156-177532200;177532443-177532641		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A177532641-177524774
FAM193B	ENSG00000146067.16	ENSG00000146067.16:t:177531282-177531834	-0.2896;-0.0007;0.3006	9.836e-01;2.164e-05;9.895e-01	3.905e-04;9.688e-01;2.073e-04	0.5076;0.0213;0.4712	0.2005;0.0119;0.7920	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr5	-	177531521-177532443;177531521-177532156;177531521-177531953	177531282-177531834;177531953-177532131;177532156-177532200;177532443-177532641		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A177532641-177531282
TTBK1	ENSG00000146216.13	ENSG00000146216.13:s:43282727-43284312	0.1608;-0.1608	7.168e-01;7.168e-01	2.189e-02;2.189e-02	0.5100;0.4900	0.7049;0.2951	s|1e1.1o3|1e1.2o3	2	2	1;0	chr6	+	43284312-43284980;43284312-43284983	43282727-43284312;43284980-43288258		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A43288258-43282727
IRAK1BP1	ENSG00000146243.14	ENSG00000146243.14:s:78897829-78897959	0.1003;-0.1003	5.128e-01;5.128e-01	7.029e-02;7.029e-02	0.8463;0.1537	0.9577;0.0423	s|1e1.1o1|1e2.2o2	2	3	0;0	chr6	+	78897959-78898064;78897959-78902992	78897829-78897959;78898064-78898298;78902619-78903110		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A78903110-78897829
MMS22L	ENSG00000146263.12	ENSG00000146263.12:s:97246628-97246690	0.1013;-0.0835;-0.0056	5.279e-01;4.207e-01;1.179e-03	6.420e-02;9.862e-02;8.161e-01	0.0023;0.9604;0.0374	0.1506;0.8463;0.0031	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr6	-	97246156-97246628;97233980-97246628;97231652-97246628	97230269-97231652;97233861-97233980;97245979-97246156;97246628-97246690		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A97246690-97230269
PM20D2	ENSG00000146281.6	ENSG00000146281.6:s:89146055-89146609	0.2032;-0.2737;0.0534	9.719e-01;9.988e-01;1.383e-01	4.838e-04;3.033e-06;2.922e-01	0.0317;0.9491;0.0181	0.2362;0.6725;0.0875	s|1e1.1o1|1e2.1o1|i	3	3	1;0;1	chr6	+	89146609-89148525;89146609-89149265;89146610-89148524	89146055-89146609;89148525-89148574;89149265-89149413	89146610-89148524	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A89149413-89146055
PM20D2	ENSG00000146281.6	ENSG00000146281.6:t:89149265-89149413	-0.2607;0.1939;0.0471	9.963e-01;9.329e-01;9.879e-02	2.255e-05;2.174e-03;3.420e-01	0.8881;0.0928;0.0169	0.6258;0.2895;0.0792	t|1e1.1o1|1e2.1o1|i	3	3	0;1;1	chr6	+	89146609-89149265;89148574-89149265;89148575-89149264	89146055-89146609;89148525-89148574;89149265-89149413	89148575-89149264	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A89149413-89146055
TIAM2	ENSG00000146426.19	ENSG00000146426.19:s:154832697-154833409	0.0132;-0.1581;0.0072;0.1204;-0.0240	6.494e-03;7.697e-01;3.976e-03;5.814e-01;7.139e-02	6.486e-01;1.820e-02;7.706e-01;4.840e-02;4.174e-01	0.0241;0.3361;0.0011;0.5230;0.1059	0.0546;0.1611;0.0378;0.6761;0.0681	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	5	6	1;0;1;0;1	chr6	+	154833409-154841237;154833409-154860738;154833409-154875781;154833409-154907730;154833409-154944116	154832697-154833409;154841237-na;154860738-154860998;154875781-154875948;154907730-154908868;154944116-154944206		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A154944206-154832697
TIAM2	ENSG00000146426.19	ENSG00000146426.19:s:155245623-155245731	-0.2718;0.2718	9.849e-01;9.849e-01	2.918e-04;2.918e-04	0.7347;0.2653	0.4538;0.5462	s|1e1.1o1|i	2	2	0;1	chr6	+	155245731-155248000;155245732-155247999	155245623-155245731;155248000-155248179	155245732-155247999	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A155248179-155245623
TIAM2	ENSG00000146426.19	ENSG00000146426.19:s:155248000-155248179	-0.2883;0.2883	9.982e-01;9.982e-01	1.245e-05;1.245e-05	0.5741;0.4259	0.2912;0.7088	s|1e1.1o1|i	2	2	0;1	chr6	+	155248179-155249851;155248180-155249850	155248000-155248179;155249851-155249969	155248180-155249850	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A155249969-155248000
TIAM2	ENSG00000146426.19	ENSG00000146426.19:s:155253626-155254316	-0.3010;0.0122;0.2500	9.997e-01;2.717e-04;9.944e-01	6.977e-07;7.124e-01;5.235e-05	0.6229;0.0011;0.3759	0.3165;0.0496;0.6389	s|1e1.1o1|2e2.1o3|i	3	3	0;1;1	chr6	+	155254060-155254419;155254316-155256408;155254317-155254418	155253626-155254316;155254419-155254912;155256408-155257723	155254317-155254418	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A155257723-155253626
